format,arithmetic_type,kernel,storage_layout,access_method,packet_values,rank,strategy_id,decoder,screen_median_ms,selected
e1m0,fp32,gemv,dense,scalar,1,1,dense/scalar/x1/full_lut_shared,full_lut_shared,0.037718053337157241,1
e1m0,fp32,gemv,dense,scalar,1,2,dense/scalar/x1/full_lut_global,full_lut_global,0.039632239194811222,1
e1m0,fp32,gemv,dense,scalar,1,3,dense/scalar/x1/direct_branchy,direct_branchy,0.04557974462774779,1
e1m0,fp32,gemv,dense,scalar,1,4,dense/scalar/x1/exponent_only,exponent_only,0.045721771494372856,0
e1m0,fp32,gemv,dense,scalar,1,5,dense/scalar/x1/generic,generic,0.04832049500841476,1
e1m0,fp32,gemv,dense,thread_packet,2,1,dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.035543698117248994,1
e1m0,fp32,gemv,dense,thread_packet,2,2,dense/thread_packet/x2/full_lut_global,full_lut_global,0.038025956183168383,1
e1m0,fp32,gemv,dense,thread_packet,2,3,dense/thread_packet/x2/exponent_only,exponent_only,0.042710287230355401,0
e1m0,fp32,gemv,dense,thread_packet,2,4,dense/thread_packet/x2/direct_branchy,direct_branchy,0.042719713279179165,0
e1m0,fp32,gemv,dense,thread_packet,4,1,dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.034907614743268048,1
e1m0,fp32,gemv,dense,thread_packet,4,2,dense/thread_packet/x4/full_lut_global,full_lut_global,0.036374379768212353,1
e1m0,fp32,gemv,dense,thread_packet,4,3,dense/thread_packet/x4/exponent_only,exponent_only,0.041009794021474907,0
e1m0,fp32,gemv,dense,thread_packet,4,4,dense/thread_packet/x4/direct_branchy,direct_branchy,0.041123172332500596,0
e1m0,fp32,gemv,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.033962044014510306,1
e1m0,fp32,gemv,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.036141801426428873,1
e1m0,fp32,gemv,dense,thread_packet,8,3,dense/thread_packet/x8/exponent_only,exponent_only,0.040717538605388418,0
e1m0,fp32,gemv,dense,thread_packet,8,4,dense/thread_packet/x8/direct_branchy,direct_branchy,0.04086250131877104,0
e1m0,fp32,gemv,padded,scalar,1,1,padded/scalar/x1/full_lut_shared,full_lut_shared,0.025166834879159418,1
e1m0,fp32,gemv,padded,scalar,1,2,padded/scalar/x1/full_lut_global,full_lut_global,0.026390856334141323,1
e1m0,fp32,gemv,padded,scalar,1,3,padded/scalar/x1/direct_branchy,direct_branchy,0.030437921548818615,1
e1m0,fp32,gemv,padded,scalar,1,4,padded/scalar/x1/exponent_only,exponent_only,0.030493463817437991,0
e1m0,fp32,gemv,padded,scalar,1,5,padded/scalar/x1/generic,generic,0.033212168115965078,1
e1m0,fp32,gemv,padded,thread_packet,2,1,padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.021689337475923193,1
e1m0,fp32,gemv,padded,thread_packet,2,2,padded/thread_packet/x2/full_lut_global,full_lut_global,0.023816367121859028,1
e1m0,fp32,gemv,padded,thread_packet,2,3,padded/thread_packet/x2/exponent_only,exponent_only,0.026137394959283369,0
e1m0,fp32,gemv,padded,thread_packet,2,4,padded/thread_packet/x2/direct_branchy,direct_branchy,0.026141905930726593,0
e1m0,fp32,gemv,padded,thread_packet,4,1,padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.018031356788551021,1
e1m0,fp32,gemv,padded,thread_packet,4,2,padded/thread_packet/x4/full_lut_global,full_lut_global,0.019832486470392301,1
e1m0,fp32,gemv,padded,thread_packet,4,3,padded/thread_packet/x4/direct_branchy,direct_branchy,0.022358169573730352,0
e1m0,fp32,gemv,padded,thread_packet,4,4,padded/thread_packet/x4/exponent_only,exponent_only,0.022358866196280743,0
e1m0,fp32,gemv,padded,thread_packet,8,1,padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.016319343403204165,1
e1m0,fp32,gemv,padded,thread_packet,8,2,padded/thread_packet/x8/full_lut_global,full_lut_global,0.018521454197485139,1
e1m0,fp32,gemv,padded,thread_packet,8,3,padded/thread_packet/x8/direct_branchy,direct_branchy,0.022372349952031106,0
e1m0,fp32,gemv,padded,thread_packet,8,4,padded/thread_packet/x8/exponent_only,exponent_only,0.022399986848432314,0
e1m0,fp64,dot,dense,cooperative_shuffle,16,1,dense/cooperative_shuffle/x16/full_lut_global,full_lut_global,0.037393164146603562,1
e1m0,fp64,dot,dense,cooperative_shuffle,16,2,dense/cooperative_shuffle/x16/full_lut_shared,full_lut_shared,0.03744920747397229,1
e1m0,fp64,dot,dense,cooperative_shuffle,16,3,dense/cooperative_shuffle/x16/direct_branchy,direct_branchy,0.037486778315879127,0
e1m0,fp64,dot,dense,cooperative_shuffle,16,4,dense/cooperative_shuffle/x16/exponent_only,exponent_only,0.039890005191167199,0
e1m0,fp64,dot,dense,cooperative_shuffle,16,5,dense/cooperative_shuffle/x16/direct_masked,direct_masked,0.053464534547593853,0
e1m0,fp64,dot,dense,scalar,1,1,dense/scalar/x1/direct_branchy,direct_branchy,0.037062985100602922,1
e1m0,fp64,dot,dense,scalar,1,2,dense/scalar/x1/full_lut_shared,full_lut_shared,0.03763925794571165,1
e1m0,fp64,dot,dense,scalar,1,3,dense/scalar/x1/full_lut_global,full_lut_global,0.039526618547808486,0
e1m0,fp64,dot,dense,scalar,1,4,dense/scalar/x1/generic,generic,0.042206655798997739,1
e1m0,fp64,dot,dense,scalar,1,5,dense/scalar/x1/exponent_only,exponent_only,0.042251610122950728,0
e1m0,fp64,dot,dense,scalar,1,6,dense/scalar/x1/direct_masked,direct_masked,0.062800413602358329,0
e1m0,fp64,dot,dense,thread_packet,2,1,dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.038529275317974787,1
e1m0,fp64,dot,dense,thread_packet,2,2,dense/thread_packet/x2/direct_branchy,direct_branchy,0.040511316723293722,1
e1m0,fp64,dot,dense,thread_packet,2,3,dense/thread_packet/x2/full_lut_global,full_lut_global,0.040598482622567655,0
e1m0,fp64,dot,dense,thread_packet,2,4,dense/thread_packet/x2/exponent_only,exponent_only,0.044298072655995682,0
e1m0,fp64,dot,dense,thread_packet,2,5,dense/thread_packet/x2/direct_masked,direct_masked,0.060085926526858485,0
e1m0,fp64,dot,dense,thread_packet,4,1,dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.034025776275640338,1
e1m0,fp64,dot,dense,thread_packet,4,2,dense/thread_packet/x4/full_lut_global,full_lut_global,0.036136733400632684,1
e1m0,fp64,dot,dense,thread_packet,4,3,dense/thread_packet/x4/direct_branchy,direct_branchy,0.036649383301527359,0
e1m0,fp64,dot,dense,thread_packet,4,4,dense/thread_packet/x4/exponent_only,exponent_only,0.040702222758888178,0
e1m0,fp64,dot,dense,thread_packet,4,5,dense/thread_packet/x4/direct_masked,direct_masked,0.053114371916895525,0
e1m0,fp64,dot,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.032204893920882466,1
e1m0,fp64,dot,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.033941240622406346,1
e1m0,fp64,dot,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.034880237226132996,0
e1m0,fp64,dot,dense,thread_packet,8,4,dense/thread_packet/x8/exponent_only,exponent_only,0.039052918034506882,0
e1m0,fp64,dot,dense,thread_packet,8,5,dense/thread_packet/x8/direct_masked,direct_masked,0.053259954347715271,0
e1m0,fp64,dot,padded,scalar,1,1,padded/scalar/x1/direct_branchy,direct_branchy,0.03239624911341174,1
e1m0,fp64,dot,padded,scalar,1,2,padded/scalar/x1/generic,generic,0.032884581221474543,1
e1m0,fp64,dot,padded,scalar,1,3,padded/scalar/x1/exponent_only,exponent_only,0.033273250500201218,0
e1m0,fp64,dot,padded,scalar,1,4,padded/scalar/x1/full_lut_shared,full_lut_shared,0.034162666486657181,0
e1m0,fp64,dot,padded,scalar,1,5,padded/scalar/x1/full_lut_global,full_lut_global,0.036057474710807294,0
e1m0,fp64,dot,padded,scalar,1,6,padded/scalar/x1/direct_masked,direct_masked,0.043382544951005415,0
e1m0,fp64,dot,padded,thread_packet,2,1,padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.027417868197321178,1
e1m0,fp64,dot,padded,thread_packet,2,2,padded/thread_packet/x2/full_lut_global,full_lut_global,0.030497271493570694,1
e1m0,fp64,dot,padded,thread_packet,2,3,padded/thread_packet/x2/direct_branchy,direct_branchy,0.031219488007209105,0
e1m0,fp64,dot,padded,thread_packet,2,4,padded/thread_packet/x2/exponent_only,exponent_only,0.034572604928401043,0
e1m0,fp64,dot,padded,thread_packet,2,5,padded/thread_packet/x2/direct_masked,direct_masked,0.04531321319929673,0
e1m0,fp64,dot,padded,thread_packet,4,1,padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.025016782076462456,1
e1m0,fp64,dot,padded,thread_packet,4,2,padded/thread_packet/x4/full_lut_global,full_lut_global,0.027111622866462258,1
e1m0,fp64,dot,padded,thread_packet,4,3,padded/thread_packet/x4/direct_branchy,direct_branchy,0.02806891590715891,0
e1m0,fp64,dot,padded,thread_packet,4,4,padded/thread_packet/x4/exponent_only,exponent_only,0.030010139946138863,0
e1m0,fp64,dot,padded,thread_packet,4,5,padded/thread_packet/x4/direct_masked,direct_masked,0.040229124656821769,0
e1m0,fp64,dot,padded,thread_packet,8,1,padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.02292890008495984,1
e1m0,fp64,dot,padded,thread_packet,8,2,padded/thread_packet/x8/full_lut_global,full_lut_global,0.024887259830967436,1
e1m0,fp64,dot,padded,thread_packet,8,3,padded/thread_packet/x8/direct_branchy,direct_branchy,0.02606201171875,0
e1m0,fp64,dot,padded,thread_packet,8,4,padded/thread_packet/x8/exponent_only,exponent_only,0.029307572346813273,0
e1m0,fp64,dot,padded,thread_packet,8,5,padded/thread_packet/x8/direct_masked,direct_masked,0.041436104152513586,0
e1m0,fp64,gemv,dense,cooperative_shuffle,16,1,dense/cooperative_shuffle/x16/full_lut_global,full_lut_global,0.031660300533787732,1
e1m0,fp64,gemv,dense,cooperative_shuffle,16,2,dense/cooperative_shuffle/x16/full_lut_shared,full_lut_shared,0.031867829427287359,1
e1m0,fp64,gemv,dense,cooperative_shuffle,16,3,dense/cooperative_shuffle/x16/direct_branchy,direct_branchy,0.032437706327104902,0
e1m0,fp64,gemv,dense,cooperative_shuffle,16,4,dense/cooperative_shuffle/x16/exponent_only,exponent_only,0.034454904551053572,0
e1m0,fp64,gemv,dense,cooperative_shuffle,16,5,dense/cooperative_shuffle/x16/direct_masked,direct_masked,0.046264153260451094,0
e1m0,fp64,gemv,dense,scalar,1,1,dense/scalar/x1/full_lut_shared,full_lut_shared,0.039453557519544914,1
e1m0,fp64,gemv,dense,scalar,1,2,dense/scalar/x1/full_lut_global,full_lut_global,0.040281750778580747,1
e1m0,fp64,gemv,dense,scalar,1,3,dense/scalar/x1/direct_branchy,direct_branchy,0.042867026887498466,1
e1m0,fp64,gemv,dense,scalar,1,4,dense/scalar/x1/generic,generic,0.047539608151304959,1
e1m0,fp64,gemv,dense,scalar,1,5,dense/scalar/x1/exponent_only,exponent_only,0.047616474699265887,0
e1m0,fp64,gemv,dense,scalar,1,6,dense/scalar/x1/direct_masked,direct_masked,0.060890284142916716,0
e1m0,fp64,gemv,dense,thread_packet,2,1,dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.039881540896664694,1
e1m0,fp64,gemv,dense,thread_packet,2,2,dense/thread_packet/x2/full_lut_global,full_lut_global,0.041338991082232934,1
e1m0,fp64,gemv,dense,thread_packet,2,3,dense/thread_packet/x2/direct_branchy,direct_branchy,0.041839720910055597,0
e1m0,fp64,gemv,dense,thread_packet,2,4,dense/thread_packet/x2/exponent_only,exponent_only,0.045997365752419278,0
e1m0,fp64,gemv,dense,thread_packet,2,5,dense/thread_packet/x2/direct_masked,direct_masked,0.059435554384933975,0
e1m0,fp64,gemv,dense,thread_packet,4,1,dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.038255286207356673,1
e1m0,fp64,gemv,dense,thread_packet,4,2,dense/thread_packet/x4/full_lut_global,full_lut_global,0.039969202053035835,1
e1m0,fp64,gemv,dense,thread_packet,4,3,dense/thread_packet/x4/direct_branchy,direct_branchy,0.040781747932951251,0
e1m0,fp64,gemv,dense,thread_packet,4,4,dense/thread_packet/x4/exponent_only,exponent_only,0.044435849896183724,0
e1m0,fp64,gemv,dense,thread_packet,4,5,dense/thread_packet/x4/direct_masked,direct_masked,0.058907579261696832,0
e1m0,fp64,gemv,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.036821627498481627,1
e1m0,fp64,gemv,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.038722884459573712,1
e1m0,fp64,gemv,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.040641366926013917,0
e1m0,fp64,gemv,dense,thread_packet,8,4,dense/thread_packet/x8/exponent_only,exponent_only,0.044080779376663486,0
e1m0,fp64,gemv,dense,thread_packet,8,5,dense/thread_packet/x8/direct_masked,direct_masked,0.058482698647372697,0
e1m0,fp64,gemv,padded,scalar,1,1,padded/scalar/x1/direct_branchy,direct_branchy,0.02834100119817512,1
e1m0,fp64,gemv,padded,scalar,1,2,padded/scalar/x1/full_lut_shared,full_lut_shared,0.029353841703870606,1
e1m0,fp64,gemv,padded,scalar,1,3,padded/scalar/x1/full_lut_global,full_lut_global,0.030059593693018152,0
e1m0,fp64,gemv,padded,scalar,1,4,padded/scalar/x1/generic,generic,0.030806363761196488,1
e1m0,fp64,gemv,padded,scalar,1,5,padded/scalar/x1/exponent_only,exponent_only,0.030838189499050962,0
e1m0,fp64,gemv,padded,scalar,1,6,padded/scalar/x1/direct_masked,direct_masked,0.038691902548317017,0
e1m0,fp64,gemv,padded,thread_packet,2,1,padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.025143024742886058,1
e1m0,fp64,gemv,padded,thread_packet,2,2,padded/thread_packet/x2/full_lut_global,full_lut_global,0.026926196409409894,1
e1m0,fp64,gemv,padded,thread_packet,2,3,padded/thread_packet/x2/direct_branchy,direct_branchy,0.02707447698290423,0
e1m0,fp64,gemv,padded,thread_packet,2,4,padded/thread_packet/x2/exponent_only,exponent_only,0.029660943207467438,0
e1m0,fp64,gemv,padded,thread_packet,2,5,padded/thread_packet/x2/direct_masked,direct_masked,0.038886118138549836,0
e1m0,fp64,gemv,padded,thread_packet,4,1,padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.021466119055906504,1
e1m0,fp64,gemv,padded,thread_packet,4,2,padded/thread_packet/x4/full_lut_global,full_lut_global,0.023337947317068456,1
e1m0,fp64,gemv,padded,thread_packet,4,3,padded/thread_packet/x4/direct_branchy,direct_branchy,0.023595793960020713,0
e1m0,fp64,gemv,padded,thread_packet,4,4,padded/thread_packet/x4/exponent_only,exponent_only,0.025922036900204816,0
e1m0,fp64,gemv,padded,thread_packet,4,5,padded/thread_packet/x4/direct_masked,direct_masked,0.035912484833688446,0
e1m0,fp64,gemv,padded,thread_packet,8,1,padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.01996323585510254,1
e1m0,fp64,gemv,padded,thread_packet,8,2,padded/thread_packet/x8/full_lut_global,full_lut_global,0.02141169322924941,1
e1m0,fp64,gemv,padded,thread_packet,8,3,padded/thread_packet/x8/direct_branchy,direct_branchy,0.023089828383877957,0
e1m0,fp64,gemv,padded,thread_packet,8,4,padded/thread_packet/x8/exponent_only,exponent_only,0.025678319825651896,0
e1m0,fp64,gemv,padded,thread_packet,8,5,padded/thread_packet/x8/direct_masked,direct_masked,0.037082817963727817,0
e1m1,fp32,dot,dense,cooperative_shuffle,32,1,dense/cooperative_shuffle/x32/full_lut_shared,full_lut_shared,0.036703379579292712,1
e1m1,fp32,dot,dense,cooperative_shuffle,32,2,dense/cooperative_shuffle/x32/e1_integer,e1_integer,0.037431661702144028,1
e1m1,fp32,dot,dense,cooperative_shuffle,32,3,dense/cooperative_shuffle/x32/full_lut_global,full_lut_global,0.038577179439732281,0
e1m1,fp32,dot,dense,cooperative_shuffle,32,4,dense/cooperative_shuffle/x32/direct_branchy,direct_branchy,0.069487825659592078,0
e1m1,fp32,dot,dense,scalar,1,1,dense/scalar/x1/full_lut_shared,full_lut_shared,0.038357689257591004,1
e1m1,fp32,dot,dense,scalar,1,2,dense/scalar/x1/full_lut_global,full_lut_global,0.040399864568548688,1
e1m1,fp32,dot,dense,scalar,1,3,dense/scalar/x1/e1_integer,e1_integer,0.0406845276980424,0
e1m1,fp32,dot,dense,scalar,1,4,dense/scalar/x1/direct_branchy,direct_branchy,0.074373282904466181,1
e1m1,fp32,dot,dense,scalar,1,5,dense/scalar/x1/generic,generic,0.10171959990141344,1
e1m1,fp32,dot,dense,thread_packet,2,1,dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.035506021871471574,1
e1m1,fp32,dot,dense,thread_packet,2,2,dense/thread_packet/x2/full_lut_global,full_lut_global,0.037566603176177493,1
e1m1,fp32,dot,dense,thread_packet,2,3,dense/thread_packet/x2/e1_integer,e1_integer,0.039746067001343865,0
e1m1,fp32,dot,dense,thread_packet,2,4,dense/thread_packet/x2/direct_branchy,direct_branchy,0.070067753159975169,0
e1m1,fp32,dot,dense,thread_packet,4,1,dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.032343229012014307,1
e1m1,fp32,dot,dense,thread_packet,4,2,dense/thread_packet/x4/full_lut_global,full_lut_global,0.033881995795564564,1
e1m1,fp32,dot,dense,thread_packet,4,3,dense/thread_packet/x4/e1_integer,e1_integer,0.036667195112668263,0
e1m1,fp32,dot,dense,thread_packet,4,4,dense/thread_packet/x4/direct_branchy,direct_branchy,0.066934905088065155,0
e1m1,fp32,dot,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.029922278424506246,1
e1m1,fp32,dot,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.032650294003786738,1
e1m1,fp32,dot,dense,thread_packet,8,3,dense/thread_packet/x8/e1_integer,e1_integer,0.034310940433950984,0
e1m1,fp32,dot,dense,thread_packet,8,4,dense/thread_packet/x8/direct_branchy,direct_branchy,0.066827990092314757,0
e1m1,fp32,dot,padded,scalar,1,1,padded/scalar/x1/e1_integer,e1_integer,0.031862136435835325,1
e1m1,fp32,dot,padded,scalar,1,2,padded/scalar/x1/full_lut_shared,full_lut_shared,0.033846043155960293,1
e1m1,fp32,dot,padded,scalar,1,3,padded/scalar/x1/full_lut_global,full_lut_global,0.035826175415564161,0
e1m1,fp32,dot,padded,scalar,1,4,padded/scalar/x1/direct_branchy,direct_branchy,0.060918243472616401,1
e1m1,fp32,dot,padded,scalar,1,5,padded/scalar/x1/generic,generic,0.087290857519422255,1
e1m1,fp32,dot,padded,thread_packet,2,1,padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.023789212432727348,1
e1m1,fp32,dot,padded,thread_packet,2,2,padded/thread_packet/x2/full_lut_global,full_lut_global,0.02658592822266076,1
e1m1,fp32,dot,padded,thread_packet,2,3,padded/thread_packet/x2/e1_integer,e1_integer,0.033741374588407591,0
e1m1,fp32,dot,padded,thread_packet,2,4,padded/thread_packet/x2/direct_branchy,direct_branchy,0.063056626622332579,0
e1m1,fp32,dot,padded,thread_packet,4,1,padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.020764637840833856,1
e1m1,fp32,dot,padded,thread_packet,4,2,padded/thread_packet/x4/full_lut_global,full_lut_global,0.023214818738994482,1
e1m1,fp32,dot,padded,thread_packet,4,3,padded/thread_packet/x4/e1_integer,e1_integer,0.028505879478509487,0
e1m1,fp32,dot,padded,thread_packet,4,4,padded/thread_packet/x4/direct_branchy,direct_branchy,0.057732073826455295,0
e1m1,fp32,dot,padded,thread_packet,8,1,padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.018567028594398745,1
e1m1,fp32,dot,padded,thread_packet,8,2,padded/thread_packet/x8/full_lut_global,full_lut_global,0.021534152043765364,1
e1m1,fp32,dot,padded,thread_packet,8,3,padded/thread_packet/x8/e1_integer,e1_integer,0.025932715314157893,0
e1m1,fp32,dot,padded,thread_packet,8,4,padded/thread_packet/x8/direct_branchy,direct_branchy,0.059465431879801925,0
e1m1,fp32,gemv,dense,cooperative_shuffle,32,1,dense/cooperative_shuffle/x32/e1_integer,e1_integer,0.033517246875361416,1
e1m1,fp32,gemv,dense,cooperative_shuffle,32,2,dense/cooperative_shuffle/x32/full_lut_global,full_lut_global,0.034440964608643182,1
e1m1,fp32,gemv,dense,cooperative_shuffle,32,3,dense/cooperative_shuffle/x32/full_lut_shared,full_lut_shared,0.035600174044872618,0
e1m1,fp32,gemv,dense,cooperative_shuffle,32,4,dense/cooperative_shuffle/x32/direct_branchy,direct_branchy,0.063443757135630691,0
e1m1,fp32,gemv,dense,scalar,1,1,dense/scalar/x1/full_lut_shared,full_lut_shared,0.041547825025475549,1
e1m1,fp32,gemv,dense,scalar,1,2,dense/scalar/x1/full_lut_global,full_lut_global,0.043940990343006379,1
