distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,useful_flops,logical_storage_bytes,modeled_load_instructions,report,kernel_role,kernel_name,block_size,grid_size,duration_ns,dram_read_bytes,dram_write_bytes,instructions,fp32_add_instructions,fp32_mul_instructions,fp32_fma_instructions,fp64_add_instructions,fp64_mul_instructions,fp64_fma_instructions,dram_percent_peak,sm_percent_peak,l1_hit_rate_percent,l2_hit_rate_percent,achieved_occupancy_percent,eligible_warps_per_scheduler,long_scoreboard_stall_percent,math_pipe_throttle_percent,mio_throttle_percent,registers_per_thread,shared_memory_bytes,duration_ms
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,4,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e5m2/fp16/gemv/fp8_e5m2_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 0, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",57504.0,67185152.0,2408192.0,19261440.0,0.0,0.0,0.0,0.0,0.0,0.0,26.29,55.06,85.84,6.09,80.55,1.83,nan,nan,nan,23.0,1536.0,0.057504
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,4,1024,65536,1.34218e+08,6.71744e+07,3.35544e+07,fp8_e5m2/fp16/gemv/fp8_e5m2_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 0, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",76320.0,67192320.0,2452224.0,22407168.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83,64.06,43.54,5.95,65.28,2.43,nan,nan,nan,20.0,1536.0,0.07632
normal_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,8,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e5m2/fp16/gemv/fp8_e5m2_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 0, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",63072.0,67191808.0,2427648.0,15907840.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98,41.43,92.79,8.63,74.44,1.23,nan,nan,nan,32.0,1536.0,0.063072
normal_0_1,gemv,fp8_e5m2,8,fp16,vector_packet,8,1024,65536,1.34218e+08,6.71744e+07,1.67772e+07,fp8_e5m2/fp16/gemv/fp8_e5m2_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 0, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",57632.0,67188224.0,2438144.0,18529280.0,0.0,0.0,0.0,0.0,0.0,0.0,26.24,74.93,43.54,5.17,63.01,3.09,nan,nan,nan,29.0,1536.0,0.057631999999999996
normal_0_1,dot,fp8_e5m2,8,fp32,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 2, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",474432.0,268444928.0,2694144.0,67514368.0,134640.0,0.0,134217728.0,0.0,0.0,0.0,12.42,22.16,0.0,12.16,49.9,0.24,nan,nan,nan,20.0,2048.0,0.47443199999999996
normal_0_1,dot,fp8_e5m2,8,fp32,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3712.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,36.38,11.25,0.09,nan,nan,nan,16.0,3072.0,0.003712
normal_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 2, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",255936.0,268444416.0,2440192.0,52855424.0,269808.0,0.0,134217728.0,0.0,0.0,0.0,23.0,29.25,50.0,11.46,49.55,0.39,nan,nan,nan,22.0,2048.0,0.255936
normal_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3648.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,38.67,10.46,0.08,nan,nan,nan,16.0,3072.0,0.0036479999999999998
normal_0_1,dot,fp8_e5m2,8,fp32,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 2, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",253568.0,268446464.0,2695680.0,57049728.0,269808.0,0.0,134217728.0,0.0,0.0,0.0,23.23,37.07,0.0,11.93,49.67,0.45,nan,nan,nan,22.0,2048.0,0.253568
normal_0_1,dot,fp8_e5m2,8,fp32,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3712.0,6144.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,33.79,12.83,0.07,nan,nan,nan,16.0,3072.0,0.003712
normal_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 2, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",148128.0,268451328.0,2419200.0,41333760.0,540144.0,0.0,134217728.0,0.0,0.0,0.0,39.72,39.87,75.0,0.84,49.72,0.6,nan,nan,nan,29.0,2048.0,0.14812799999999998
normal_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3680.0,6144.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,35.66,11.69,0.09,nan,nan,nan,16.0,3072.0,0.0036799999999999997
normal_0_1,dot,fp8_e5m2,8,fp32,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 2, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",155008.0,268450560.0,2459392.0,47625216.0,540144.0,0.0,134217728.0,0.0,0.0,0.0,37.98,54.29,0.0,0.65,47.2,0.85,nan,nan,nan,25.0,2048.0,0.15500799999999998
normal_0_1,dot,fp8_e5m2,8,fp32,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3680.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,41.83,12.74,0.09,nan,nan,nan,16.0,3072.0,0.0036799999999999997
normal_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 2, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",113248.0,268454400.0,2434048.0,37697536.0,1080816.0,0.0,134217728.0,0.0,0.0,0.0,51.95,47.71,87.5,1.06,47.63,0.81,nan,nan,nan,32.0,2048.0,0.113248
normal_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3680.0,6144.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,42.4,12.67,0.09,nan,nan,nan,16.0,3072.0,0.0036799999999999997
normal_0_1,dot,fp8_e5m2,8,fp32,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 2, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",107808.0,268457984.0,2423040.0,40839040.0,1080816.0,0.0,134217728.0,0.0,0.0,0.0,54.62,67.84,0.0,0.93,43.67,1.27,nan,nan,nan,29.0,2048.0,0.107808
normal_0_1,dot,fp8_e5m2,8,fp32,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e5m2/fp32/dot/fp8_e5m2_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3872.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,32.4,11.53,0.08,nan,nan,nan,16.0,3072.0,0.003872
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_single,1,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e5m2/fp32/gemv/fp8_e5m2_fp32_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 2, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",124000.0,67189760.0,2425344.0,42746880.0,261120.0,0.0,67108864.0,0.0,0.0,0.0,12.2,48.66,43.54,30.66,95.25,0.9,nan,nan,nan,18.0,2048.0,0.124
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,2,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e5m2/fp32/gemv/fp8_e5m2_fp32_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 2, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",71488.0,67182592.0,2654720.0,29156352.0,523264.0,0.0,67108864.0,0.0,0.0,0.0,21.21,59.04,71.77,21.31,92.99,1.44,nan,nan,nan,19.0,2048.0,0.071488
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,2,1024,65536,1.34218e+08,6.71744e+07,6.71089e+07,fp8_e5m2/fp32/gemv/fp8_e5m2_fp32_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 2, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",73600.0,67183360.0,2450432.0,31253504.0,523264.0,0.0,67108864.0,0.0,0.0,0.0,20.54,65.86,43.54,20.88,91.38,1.8,nan,nan,nan,18.0,2048.0,0.0736
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,4,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e5m2/fp32/gemv/fp8_e5m2_fp32_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 2, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",53888.0,67187200.0,2426112.0,22365184.0,1047552.0,0.0,67108864.0,0.0,0.0,0.0,28.06,60.97,85.86,6.1,84.07,2.35,nan,nan,nan,25.0,2048.0,0.053888
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,4,1024,65536,1.34218e+08,6.71744e+07,3.35544e+07,fp8_e5m2/fp32/gemv/fp8_e5m2_fp32_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 2, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",73408.0,67186688.0,2642944.0,25519104.0,1047552.0,0.0,67108864.0,0.0,0.0,0.0,20.67,58.43,43.54,5.77,66.83,2.63,nan,nan,nan,22.0,2048.0,0.073408
normal_0_1,gemv,fp8_e5m2,8,fp32,scalar_unrolled,8,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e5m2/fp32/gemv/fp8_e5m2_fp32_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 2, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",61248.0,67189760.0,2443776.0,19809280.0,2096128.0,0.0,67108864.0,0.0,0.0,0.0,24.69,47.15,92.74,8.0,71.33,2.09,nan,nan,nan,32.0,2048.0,0.061248
normal_0_1,gemv,fp8_e5m2,8,fp32,vector_packet,8,1024,65536,1.34218e+08,6.71744e+07,1.67772e+07,fp8_e5m2/fp32/gemv/fp8_e5m2_fp32_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 2, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",53728.0,67190016.0,2451200.0,21890048.0,2096128.0,0.0,67108864.0,0.0,0.0,0.0,28.16,68.29,43.54,5.55,65.73,3.19,nan,nan,nan,27.0,2048.0,0.053728
normal_0_1,dot,fp8_e5m2,8,fp64,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 3, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",491200.0,268441344.0,2452736.0,75911424.0,0.0,0.0,0.0,134640.0,0.0,134217728.0,11.98,21.48,0.0,16.46,49.88,0.27,nan,nan,nan,22.0,3072.0,0.49119999999999997
normal_0_1,dot,fp8_e5m2,8,fp64,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3776.0,8192.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.05,0.03,0.0,37.77,11.98,0.08,nan,nan,nan,16.0,3072.0,0.003776
normal_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 3, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",272416.0,268450304.0,2465280.0,61252480.0,0.0,0.0,0.0,269808.0,0.0,134217728.0,21.61,35.17,50.0,13.94,49.75,0.43,nan,nan,nan,26.0,3072.0,0.272416
normal_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",4032.0,7936.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,36.12,11.94,0.07,nan,nan,nan,16.0,3072.0,0.004032
normal_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 3, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",269088.0,268497920.0,2424320.0,65446784.0,0.0,0.0,0.0,269808.0,0.0,134217728.0,21.87,35.18,0.0,13.44,50.08,0.49,nan,nan,nan,24.0,3072.0,0.269088
normal_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3776.0,7936.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.05,0.03,0.0,32.06,11.64,0.08,nan,nan,nan,16.0,3072.0,0.003776
normal_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 3, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",172640.0,268473088.0,2456576.0,51840640.0,0.0,0.0,0.0,540144.0,0.0,134217728.0,34.1,56.2,75.0,1.11,46.97,0.68,nan,nan,nan,32.0,3072.0,0.17264
normal_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3840.0,8192.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.05,0.03,0.0,34.92,11.08,0.08,nan,nan,nan,16.0,3072.0,0.0038399999999999997
normal_0_1,dot,fp8_e5m2,8,fp64,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 3, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",175552.0,268451328.0,2668544.0,56034944.0,0.0,0.0,0.0,540144.0,0.0,134217728.0,33.55,54.77,0.0,1.01,46.62,0.82,nan,nan,nan,30.0,3072.0,0.17555199999999999
normal_0_1,dot,fp8_e5m2,8,fp64,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3872.0,8192.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.05,0.03,0.0,38.68,10.3,0.08,nan,nan,nan,16.0,3072.0,0.003872
normal_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 3, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",140448.0,268455168.0,2458624.0,46094592.0,0.0,0.0,0.0,1080816.0,0.0,134217728.0,41.91,69.11,87.49,1.22,43.11,0.89,nan,nan,nan,40.0,3072.0,0.140448
normal_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",4000.0,8192.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,40.58,11.99,0.07,nan,nan,nan,16.0,3072.0,0.004
normal_0_1,dot,fp8_e5m2,8,fp64,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e5m2, 3, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",142336.0,268455680.0,2417920.0,49252992.0,0.0,0.0,0.0,1080816.0,0.0,134217728.0,41.35,68.02,0.0,0.84,42.33,1.1,nan,nan,nan,37.0,3072.0,0.142336
normal_0_1,dot,fp8_e5m2,8,fp64,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e5m2/fp64/dot/fp8_e5m2_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3776.0,8192.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.05,0.03,0.0,30.79,12.56,0.07,nan,nan,nan,16.0,3072.0,0.003776
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e5m2/fp64/gemv/fp8_e5m2_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 3, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",131232.0,67180800.0,2491648.0,46833664.0,0.0,0.0,0.0,261120.0,0.0,67108864.0,11.53,50.71,43.54,35.2,93.15,1.01,nan,nan,nan,21.0,3072.0,0.131232
normal_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e5m2/fp64/gemv/fp8_e5m2_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e5m2, 3, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",85472.0,67183104.0,2426880.0,33251328.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,17.69,56.78,71.76,21.78,86.09,1.43,nan,nan,nan,23.0,3072.0,0.08547199999999999
