distribution,component,storage,storage_bits,arithmetic,family,lanes,logical_values,repeats,samples,median_time_ms,q25_time_ms,q75_time_ms,mad_time_ms,min_time_ms,max_time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions,modeled_conversions
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,8,4429185024.0,4096.0,15,0.20931109576158122,0.20927706570692467,0.20934918229009064,4.0564738528842126e-05,0.20878196770036725,0.2099556049830477,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,1,553648128.0,4096.0,15,0.10331943673147283,0.10331740849454638,0.10334321142921984,1.8475760876282554e-05,0.10307109859627737,0.10361464594451475,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,2,1107296256.0,4096.0,15,0.1301684212266353,0.13012715808132239,0.1302940385383472,6.512591713350724e-05,0.12986638253195243,0.1306363490589878,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,4,2214592512.0,4096.0,15,0.16410382588704428,0.16404639879862468,0.16413475142584905,3.734164767796311e-05,0.16383430692884657,0.1645624902513292,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,8,4429185024.0,4096.0,15,0.3077341974998007,0.3074873515537807,0.3082331443319515,0.0004199086403360308,0.30687020749461896,0.30843820377272,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,1,553648128.0,4096.0,15,0.10330494967373935,0.10303653036797797,0.10333974544818585,7.742768401032551e-05,0.10302008115328275,0.10338237735774967,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,2,1107296256.0,4096.0,15,0.13008926625837358,0.12996055787069755,0.13016912393402635,7.999989024382037e-05,0.12981725993909335,0.13059452960365697,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,4,2214592512.0,4096.0,15,0.16396231121487087,0.163828976949056,0.16409955554538302,0.00013440450032550788,0.16379342608981662,0.16450737847222222,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,8,4429185024.0,4096.0,15,0.3076081567881059,0.30706612917841697,0.3077204957300303,0.00015348317671792788,0.3068048905353157,0.30870464869907926,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,1,553648128.0,4096.0,15,0.0987962428355377,0.09865020265515219,0.09883629395657738,0.0001355177604112079,0.09844016388758717,0.09893176059594891,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,2,1107296256.0,4096.0,15,0.09865084270502897,0.09849750275579874,0.09877777419634313,0.00013852599483207828,0.09845390575844169,0.09879323460111682,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,4,2214592512.0,4096.0,15,0.11308947343092698,0.11307667952317457,0.11322547839238094,1.5500875619745003e-05,0.11306511072012095,0.11350203294020433,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,8,4429185024.0,4096.0,15,0.16531055964780658,0.1651857997594255,0.16546265462811072,0.00013915072666123574,0.16476907622948123,0.16573914517177624,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,1,553648128.0,4096.0,15,0.09861862899473049,0.09858716734303724,0.09880848378943116,9.169994584665164e-05,0.09852692904888384,0.09883833251543493,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,2,1107296256.0,4096.0,15,0.12421969405743254,0.12404262318330653,0.12434742631030683,0.00017452239990234375,0.12366843824627019,0.12459133052024521,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,4,2214592512.0,4096.0,15,0.15457500020662943,0.15455666681130725,0.1548440009355545,1.9997358322143555e-05,0.1545419991016388,0.15497300028800964,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,8,4429185024.0,4096.0,15,0.2092060841305155,0.20917363905570877,0.20952631050432233,3.786489997109621e-05,0.20914389381945972,0.20979244608274647,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,1,553648128.0,4096.0,15,0.10325079697829026,0.10324341100412648,0.10326310471221284,9.17661440122397e-06,0.10323311732365535,0.10346987530901715,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,2,1107296256.0,4096.0,15,0.1300275116636042,0.1299942459976464,0.13012673980311346,3.705944931298166e-05,0.1299301030343039,0.1304943185103567,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,4,2214592512.0,4096.0,15,0.16396089129977756,0.16387999852498372,0.16431519720289442,0.00015715493096246647,0.16377706527709962,0.16444550620185006,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,8,4429185024.0,4096.0,15,0.3075637622755401,0.307536319810517,0.30819657384132854,5.3542000906792175e-05,0.3074951755757235,0.3084049030226104,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,1,553648128.0,4096.0,15,0.09876853507637177,0.0986388193680936,0.09887065823446184,0.00012649305714856895,0.09862550313040715,0.09897406789280425,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,2,1107296256.0,4096.0,15,0.09853122378355705,0.0985092092680451,0.09873836312518025,2.749014220781998e-05,0.09849342243783427,0.09877154331079266,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,4,2214592512.0,4096.0,15,0.11310227467463567,0.11309378330524152,0.11336098450880784,1.9939129169171954e-05,0.1130493530860314,0.1134210439828726,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,8,4429185024.0,4096.0,15,0.16506822993246356,0.1649878641192833,0.1652494387680225,0.00012008795577489462,0.16473096140315024,0.16545401798205428,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,1,553648128.0,4096.0,15,0.09861089719221897,0.09857621288939611,0.09877787980457281,6.163680313418796e-05,0.09854926038908478,0.09883017187950595,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,2,1107296256.0,4096.0,15,0.12412312071202165,0.12401695170644986,0.1243103722394523,0.00016216504371771578,0.12394494525456833,0.12466982663688013,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,4,2214592512.0,4096.0,15,0.15466846666837994,0.15457195984689814,0.15491065477070054,0.00011115827058491567,0.15455157631321959,0.15497869190416838,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,8,4429185024.0,4096.0,15,0.20923132291981872,0.20917971705047178,0.20971290158553862,8.067278794840482e-05,0.20868101254315444,0.2098487934596102,8858370048.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp64,independent_chains,1,553648128.0,4096.0,15,0.10333634094453194,0.10321014028199961,0.10344495571834941,0.00012146587103185891,0.10320134901664627,0.10351729728806187,1107296256.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp64,independent_chains,2,1107296256.0,4096.0,15,0.1301198591265762,0.13003508668196828,0.1303942454488654,0.0001538259941234743,0.12996603313245272,0.1306119299771493,2214592512.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp64,independent_chains,4,2214592512.0,4096.0,15,0.16395307117038302,0.16385848787095814,0.1642714712354872,0.00016000535753038503,0.16368462244669596,0.16438684463500977,4429185024.0,0.0,0.0,0.0
uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp64,independent_chains,8,4429185024.0,4096.0,15,0.30807641087746135,0.3075748560379963,0.3081479267198213,0.00022203095105227666,0.3067232637989278,0.3082984418285136,8858370048.0,0.0,0.0,0.0
uniform_0_1,register_decode,bf16_e8m7,16,bf16,register_resident,1,34603008.0,256.0,15,0.008607364034196574,0.008606893161888767,0.008608094202059872,5.649064199458181e-07,0.008606116327842955,0.008618926019507178,0.0,270336.0,135168.0,34603008.0
uniform_0_1,register_decode,bf16_e8m7,16,bf16,register_resident,2,69206016.0,256.0,15,0.008608884638006038,0.008607942060990768,0.008609419735995206,8.142644708792474e-07,0.008606790022416549,0.008626199202104048,0.0,540672.0,270336.0,69206016.0
uniform_0_1,register_decode,bf16_e8m7,16,bf16,register_resident,4,138412032.0,256.0,15,0.009605602902661037,0.009602054640476806,0.009609363422319583,3.5608788872508457e-06,0.009598032880849875,0.009621491042556466,0.0,1081344.0,540672.0,138412032.0
uniform_0_1,register_decode,bf16_e8m7,16,bf16,register_resident,8,276824064.0,256.0,15,0.01830138770901427,0.018295923868815102,0.018311727614629836,9.186413823341483e-06,0.01821435681816672,0.018368130638485865,0.0,2162688.0,1081344.0,276824064.0
uniform_0_1,register_decode,bf16_e8m7,16,fp64,register_resident,1,34603008.0,256.0,15,0.008358769267372935,0.008322552738026675,0.008364911772247054,6.9514978305578595e-06,0.008303635480397108,0.008369093946581892,0.0,270336.0,135168.0,34603008.0
uniform_0_1,register_decode,bf16_e8m7,16,fp64,register_resident,2,69206016.0,256.0,15,0.010275322934414478,0.01027488667914208,0.010275622428731715,4.090654089090179e-07,0.010272299583922041,0.01027622141736619,0.0,540672.0,270336.0,69206016.0
uniform_0_1,register_decode,bf16_e8m7,16,fp64,register_resident,4,138412032.0,256.0,15,0.014155946307712131,0.014143892923990885,0.014158826404147678,5.760192871094583e-06,0.01411285294426812,0.014162062538994684,0.0,1081344.0,540672.0,138412032.0
uniform_0_1,register_decode,bf16_e8m7,16,fp64,register_resident,8,276824064.0,256.0,15,0.02312774400887964,0.023125423347769056,0.02312960552324935,2.859414729459997e-06,0.023118678474104627,0.02314905935355021,0.0,2162688.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp16_e5m10,16,fp16,register_resident,1,34603008.0,256.0,15,0.00860334950757314,0.008601891707225019,0.008604806948857135,1.5899359461762214e-06,0.008600120802959764,0.008619421935943236,0.0,270336.0,135168.0,34603008.0
uniform_0_1,register_decode,fp16_e5m10,16,fp16,register_resident,2,69206016.0,256.0,15,0.00860512542153547,0.008603436861209526,0.008605772506691024,1.2220736749155026e-06,0.008602395029125099,0.008621437107017654,0.0,540672.0,270336.0,69206016.0
uniform_0_1,register_decode,fp16_e5m10,16,fp16,register_resident,4,138412032.0,256.0,15,0.009603575494895027,0.009600424306568992,0.009610148104824055,4.758405532101495e-06,0.009598817089362926,0.009623202480303896,0.0,1081344.0,540672.0,138412032.0
uniform_0_1,register_decode,fp16_e5m10,16,fp16,register_resident,8,276824064.0,256.0,15,0.018316843738294626,0.018300865774285302,0.018324997000498316,1.3896210552897387e-05,0.01822877779398879,0.018338498677292914,0.0,2162688.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp16_e5m10,16,fp64,register_resident,1,34603008.0,256.0,15,0.00836049716840631,0.008354446185097349,0.008361995699812046,1.5452733071255609e-06,0.008340576746730622,0.008363517253348317,0.0,270336.0,135168.0,34603008.0
uniform_0_1,register_decode,fp16_e5m10,16,fp64,register_resident,2,69206016.0,256.0,15,0.01026976769711791,0.010269042023089753,0.010270252147642503,5.649919269466036e-07,0.010265654075045545,0.010294534378692884,0.0,540672.0,270336.0,69206016.0
uniform_0_1,register_decode,fp16_e5m10,16,fp64,register_resident,4,138412032.0,256.0,15,0.014153331351679796,0.01413724249301676,0.014161233529032275,8.6171667003105e-06,0.014102381700910004,0.01416684688802538,0.0,1081344.0,540672.0,138412032.0
uniform_0_1,register_decode,fp16_e5m10,16,fp64,register_resident,8,276824064.0,256.0,15,0.023119588998647838,0.02311718280498798,0.02312251686030983,2.6816995734833815e-06,0.023114284287151107,0.02316427964430589,0.0,2162688.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,1,34603008.0,256.0,15,0.008569322080693694,0.00851832495795356,0.008578290626873658,1.4541495559561995e-05,0.008492467070576812,0.00859056442891091,0.0,540672.0,135168.0,34603008.0
uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,2,69206016.0,256.0,15,0.00960464551181867,0.009596738115700977,0.009615283583121869,1.1045684225311284e-05,0.009585074936561142,0.009622263816332724,0.0,1081344.0,270336.0,69206016.0
uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,4,138412032.0,256.0,15,0.012017115253204374,0.011998624719658006,0.012025214653415918,1.4365231751713864e-05,0.011971850791428356,0.01204447031248834,0.0,2162688.0,540672.0,138412032.0
uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,8,276824064.0,256.0,15,0.016957630142855003,0.016943979689596864,0.01696384181464769,8.214022464678866e-06,0.0169322913938403,0.016967356890097433,0.0,4325376.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,1,34603008.0,256.0,15,0.009205720231339738,0.009202507932213742,0.0092103166469736,4.423723257646409e-06,0.009193414518731902,0.00921444322151567,0.0,540672.0,135168.0,34603008.0
uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,2,69206016.0,256.0,15,0.010230733013879839,0.010226871884545463,0.010237588406012889,4.2814404958395336e-06,0.010221656553832078,0.010249483494512313,0.0,1081344.0,270336.0,69206016.0
uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,4,138412032.0,256.0,15,0.014011122678455553,0.01399866635339302,0.0140243507268136,1.45613101490763e-05,0.01397859631923207,0.014042841760735763,0.0,2162688.0,540672.0,138412032.0
uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,8,276824064.0,256.0,15,0.0235558334324095,0.023455917007393308,0.02356225003798803,9.665886561077003e-06,0.02344416744179196,0.02357872161600325,0.0,4325376.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp4_e2m1,4,fp16,register_resident,1,34603008.0,256.0,15,0.06443122410039019,0.0644052144189238,0.06451045048919543,6.188380035535013e-05,0.06427122527807294,0.06461716118363031,0.0,67584.0,135168.0,34603008.0
uniform_0_1,register_decode,fp4_e2m1,4,fp16,register_resident,2,69206016.0,256.0,15,0.12784386503285375,0.1277918610079535,0.12808330716757937,0.0002267525113862079,0.12754620354751062,0.12814868729690027,0.0,135168.0,270336.0,69206016.0
uniform_0_1,register_decode,fp4_e2m1,4,fp16,register_resident,4,138412032.0,256.0,15,0.2563953884577347,0.2563547118235443,0.25644881038342493,4.9898179910912166e-05,0.2562082743240615,0.2572371595996921,0.0,270336.0,540672.0,138412032.0
uniform_0_1,register_decode,fp4_e2m1,4,fp16,register_resident,8,276824064.0,256.0,15,0.5264959993033573,0.5263691112912934,0.526572687872525,9.378893622036255e-05,0.5263194380135372,0.5282151781279465,0.0,540672.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,1,34603008.0,256.0,15,0.062350841278725484,0.06234308202215966,0.06236711664402739,1.552662950880801e-05,0.06220800115707073,0.06254093494821102,0.0,67584.0,135168.0,34603008.0
uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,2,69206016.0,256.0,15,0.1254353927353681,0.12539078017412605,0.12545206991292662,4.420846195543615e-05,0.12513382960174044,0.12569654594033453,0.0,135168.0,270336.0,69206016.0
uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,4,138412032.0,256.0,15,0.2481778410614514,0.24806111757872534,0.2484758017493076,0.0002355419221471422,0.24787515108702612,0.24896839016773661,0.0,270336.0,540672.0,138412032.0
uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,8,276824064.0,256.0,15,0.5259784830027613,0.5258990320666084,0.5262190391277445,0.0002383528084590747,0.5255448242713665,0.5278101953966864,0.0,540672.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,1,34603008.0,256.0,15,0.0637624440755386,0.06375210358065808,0.06377655762251808,1.3834524362890677e-05,0.06373785260462865,0.06389435930543591,0.0,67584.0,135168.0,34603008.0
uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,2,69206016.0,256.0,15,0.13058605025299883,0.13053791079900962,0.1308049564867948,6.399745434787496e-05,0.13048722258711284,0.13084998172996318,0.0,135168.0,270336.0,69206016.0
uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,4,138412032.0,256.0,15,0.26111282151320886,0.26109020463351545,0.2611616562152731,3.0895759319471416e-05,0.2609136515650256,0.26200276407702217,0.0,270336.0,540672.0,138412032.0
uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,8,276824064.0,256.0,15,0.5312364183623215,0.5311895238942113,0.5313395960577603,8.165425267714355e-05,0.5309307493012527,0.5330725373892948,0.0,540672.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,1,34603008.0,256.0,15,0.008536390131170099,0.008524020455100319,0.00856321161443537,2.0689530806106485e-05,0.008515630548650567,0.008617774269797585,0.0,1081344.0,135168.0,34603008.0
uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,2,69206016.0,256.0,15,0.010017238036104681,0.009970844331592198,0.0100379257045165,2.878683584707671e-05,0.009955976823720422,0.010125642941321856,0.0,2162688.0,270336.0,69206016.0
uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,4,138412032.0,256.0,15,0.014492537817813813,0.014460956860240338,0.01449953505009888,2.3471467315743996e-05,0.014454341966633373,0.014522241840058415,0.0,4325376.0,540672.0,138412032.0
uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,8,276824064.0,256.0,15,0.023946066522849675,0.023900626204344844,0.023965806240356657,3.925484387443112e-05,0.0238726755018184,0.023991452369622898,0.0,8650752.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,1,34603008.0,256.0,15,0.00843435423714774,0.008424685682569232,0.008474765505109515,1.3645717075893085e-05,0.008419131551470076,0.008487497057233537,0.0,135168.0,135168.0,34603008.0
uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,2,69206016.0,256.0,15,0.008308610049161044,0.008304425219555836,0.008313186018617004,4.6316560331754325e-06,0.008276341178200461,0.008314405454622281,0.0,270336.0,270336.0,69206016.0
uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,4,138412032.0,256.0,15,0.009471267814606122,0.009468438781521503,0.009473793508504072,2.652524302301784e-06,0.009465408024114235,0.009476722651047318,0.0,540672.0,540672.0,138412032.0
uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,8,276824064.0,256.0,15,0.018452375500265714,0.01844297318104106,0.01850421365146717,1.3957351320759148e-05,0.018423382731005654,0.018510002574947407,0.0,1081344.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,1,34603008.0,256.0,15,0.00814302067656617,0.008137091056450264,0.00817419598986219,8.307136855758429e-06,0.008134713539710412,0.008179244461593094,0.0,135168.0,135168.0,34603008.0
uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,2,69206016.0,256.0,15,0.009477056255777374,0.009472916144451112,0.009492616435043684,7.474331455377403e-06,0.009467407401281458,0.009504830746250298,0.0,270336.0,270336.0,69206016.0
uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,4,138412032.0,256.0,15,0.011776600277669882,0.01174428539025627,0.011777906435739255,2.0111255753102464e-06,0.011732382353877484,0.011778611403245192,0.0,540672.0,540672.0,138412032.0
uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,8,276824064.0,256.0,15,0.015353083610534668,0.015343439356188909,0.015427308104862677,1.439312908137029e-05,0.015336598191305856,0.015430691086243247,0.0,1081344.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,1,34603008.0,256.0,15,0.00819195530570867,0.008167129846463807,0.008195112938661455,8.993401520752953e-06,0.00815520226706022,0.008203269048714738,0.0,135168.0,135168.0,34603008.0
uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,2,69206016.0,256.0,15,0.01022094256430248,0.010216602123503452,0.010230458403935208,5.584792522876636e-06,0.010213902412711143,0.010235579769112435,0.0,270336.0,270336.0,69206016.0
uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,4,138412032.0,256.0,15,0.013699653536774391,0.01369912881427789,0.013702629988591716,1.6906044699935285e-06,0.013695898318139494,0.013709259839693034,0.0,540672.0,540672.0,138412032.0
uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,8,276824064.0,256.0,15,0.022923587340792223,0.022878186150048996,0.022929868520617284,1.0233845202448077e-05,0.02286440628232488,0.02293382118599467,0.0,1081344.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp8_e5m2,8,fp16,register_resident,1,34603008.0,256.0,15,0.008395560495146028,0.008394483681563493,0.008398395645749438,1.7363946516434081e-06,0.008393032865209893,0.008401516374650893,0.0,135168.0,135168.0,34603008.0
uniform_0_1,register_decode,fp8_e5m2,8,fp16,register_resident,2,69206016.0,256.0,15,0.00824124975637956,0.008234647525982422,0.008244738660075447,5.204569209705384e-06,0.00821274993094531,0.008282795548439026,0.0,270336.0,270336.0,69206016.0
uniform_0_1,register_decode,fp8_e5m2,8,fp16,register_resident,4,138412032.0,256.0,15,0.009465469108833061,0.009459779999881186,0.009495246354227351,7.258853882410529e-06,0.00941206933565005,0.009503422202644767,0.0,540672.0,540672.0,138412032.0
uniform_0_1,register_decode,fp8_e5m2,8,fp16,register_resident,8,276824064.0,256.0,15,0.018453616695804195,0.018445941284819918,0.018478634974339624,7.96684852013077e-06,0.0184338803057904,0.01849957979642428,0.0,1081344.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp8_e5m2,8,fp32,register_resident,1,34603008.0,256.0,15,0.0082011337071392,0.008199107557188397,0.008201922234568507,1.686717613686231e-06,0.008196139482502085,0.008203411167570372,0.0,135168.0,135168.0,34603008.0
uniform_0_1,register_decode,fp8_e5m2,8,fp32,register_resident,2,69206016.0,256.0,15,0.009477090283250257,0.009475645043214777,0.009491051486100008,3.6821402177832085e-06,0.00947207447184559,0.009501578724982656,0.0,270336.0,270336.0,69206016.0
uniform_0_1,register_decode,fp8_e5m2,8,fp32,register_resident,4,138412032.0,256.0,15,0.01170984168962247,0.0117070518706805,0.011746682183590929,2.928092530237944e-06,0.01170629710820369,0.011771591642229084,0.0,540672.0,540672.0,138412032.0
uniform_0_1,register_decode,fp8_e5m2,8,fp32,register_resident,8,276824064.0,256.0,15,0.015336842950110693,0.015332721156314608,0.015412627673539958,5.658393163033779e-06,0.015327250371213819,0.015415681888124703,0.0,1081344.0,1081344.0,276824064.0
uniform_0_1,register_decode,fp8_e5m2,8,fp64,register_resident,1,34603008.0,256.0,15,0.008202442369962993,0.00820213886729458,0.008203171847159402,7.181000291258538e-07,0.008200623361687911,0.00820419378447951,0.0,135168.0,135168.0,34603008.0
uniform_0_1,register_decode,fp8_e5m2,8,fp64,register_resident,2,69206016.0,256.0,15,0.010221425082970791,0.010217664617395442,0.010238692453154619,1.067520694363229e-05,0.010206004803986136,0.01024768286225368,0.0,270336.0,270336.0,69206016.0
uniform_0_1,register_decode,fp8_e5m2,8,fp64,register_resident,4,138412032.0,256.0,15,0.013703111469875493,0.013702396733568645,0.013705516432884732,1.6725660669011239e-06,0.01370091531790939,0.01371043128385523,0.0,540672.0,540672.0,138412032.0
uniform_0_1,register_decode,fp8_e5m2,8,fp64,register_resident,8,276824064.0,256.0,15,0.022814788424414735,0.02281316340277404,0.022877466658101434,2.478568361056338e-06,0.022810712738824998,0.022953087614653648,0.0,1081344.0,1081344.0,276824064.0
uniform_0_1,stream_decode,bf16_e8m7,16,bf16,scalar_single,1,134217728.0,1.0,15,0.4063455220815298,0.4061595684773213,0.40648648545548727,0.0001452935708535219,0.4059641039049303,0.40665773443273595,0.0,268435456.0,134217728.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,bf16,scalar_unrolled,2,134217728.0,1.0,15,0.21309806278773716,0.21306353977748327,0.2131657123565674,5.07354736328236e-05,0.21293486186436245,0.2133225168500628,0.0,268435456.0,134217728.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,bf16,scalar_unrolled,4,134217728.0,1.0,15,0.11828224182128906,0.1182213134765625,0.11832806396484374,6.092834472655462e-05,0.11815833282470703,0.11839641571044922,0.0,268435456.0,134217728.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,bf16,scalar_unrolled,8,134217728.0,1.0,15,0.08513060281443041,0.08511562957320103,0.08516139485115229,2.623158831928374e-05,0.08506902428560478,0.08530121071394099,0.0,268435456.0,134217728.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,bf16,vector_packet,2,134217728.0,1.0,15,0.21135819126182878,0.2112516013669296,0.2114111537664709,0.00010321173869387579,0.21120495863363775,0.21148124211271044,0.0,268435456.0,67108864.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,bf16,vector_packet,4,134217728.0,1.0,15,0.1172485122680664,0.11723635482788086,0.11729049301147461,3.481292724609453e-05,0.11717171478271485,0.11731993865966797,0.0,268435456.0,33554432.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,bf16,vector_packet,8,134217728.0,1.0,15,0.07909078183381454,0.07905199994211612,0.07911747694015503,3.112917361051959e-05,0.07897617505944293,0.07917878420456596,0.0,268435456.0,16777216.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,fp64,scalar_single,1,134217728.0,1.0,15,0.4138542639242636,0.41377643636755046,0.41394767245730835,9.513545680689406e-05,0.41336474547515045,0.4142330788277291,0.0,268435456.0,134217728.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,fp64,scalar_unrolled,2,134217728.0,1.0,15,0.21887953141156366,0.21881459039800308,0.21892070069032557,4.281717188217571e-05,0.21857835264766917,0.2190263551824233,0.0,268435456.0,134217728.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,fp64,scalar_unrolled,4,134217728.0,1.0,15,0.12419093449910482,0.12415200074513753,0.12423493464787802,4.18663024902427e-05,0.12408693631490071,0.12429599761962891,0.0,268435456.0,134217728.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,fp64,scalar_unrolled,8,134217728.0,1.0,15,0.09234025206746935,0.09228030337563045,0.0924025336398354,6.481363803524653e-05,0.09223230579231359,0.09243422520311573,0.0,268435456.0,134217728.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,fp64,vector_packet,2,134217728.0,1.0,15,0.21788938494696133,0.21779895865398904,0.21794017155965167,7.467684538467467e-05,0.21759583293527796,0.2180568169856417,0.0,268435456.0,67108864.0,134217728.0
uniform_0_1,stream_decode,bf16_e8m7,16,fp64,vector_packet,4,134217728.0,1.0,15,0.12359066804250081,0.12355653444925944,0.12364426453908284,4.773139953613559e-05,0.12346800168355306,0.12368933359781902,0.0,268435456.0,33554432.0,134217728.0
