distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,median_time_ms,hbm_floor_ms,stream_load_scaled_component_ms,stream_decode_scaled_component_ms,register_decode_scaled_component_ms,arithmetic_chain_scaled_component_ms,note
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_single,1,1,4096,0.005535243179997787,1.921354123624042e-06,2.4534745056084112e-05,2.4520713946242866e-05,1.926814895963055e-06,7.294526769544188e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_single,1,1,65536,0.0055363594058902895,3.074166597798467e-05,0.0003925559208973458,0.00039233142313988586,3.082903833540888e-05,1.16712428312707e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,1048576,0.006410422994193097,0.0004918666556477547,0.0032114725406855752,0.0032245138039191565,0.0002872788636310374,0.00011768067402180321,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,134217728,0.2448545518468638,0.0629589319229126,0.41106848520775363,0.41273776690165204,0.03677169454477279,0.015063126274790811,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,16777216,0.018922436682320767,0.007869866490364075,0.051383560650969204,0.051592220862706505,0.004596461818096599,0.0018828907843488514,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,4096,0.005536222552684382,1.921354123624042e-06,1.2544814612053028e-05,1.2595757046559205e-05,1.12218306105874e-06,4.596901328976688e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,65536,0.00553670562897111,3.074166597798467e-05,0.00020071703379284845,0.00020153211274494728,1.795492897693984e-05,7.355042126362701e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,1048576,0.006101154455483147,0.0004918666556477547,0.0017399091386433804,0.0017336740537926003,0.00017804308960752115,7.331802632019978e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,134217728,0.1396581703257338,0.0629589319229126,0.2227083697463527,0.22191027888545284,0.022789515469762708,0.009384707368985572,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,16777216,0.015411750843982823,0.007869866490364075,0.027838546218294086,0.027738784860681605,0.0028486894337203385,0.0011730884211231965,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,4096,0.005536285147461662,1.921354123624042e-06,6.796520072825705e-06,6.772164272627345e-06,6.954808187793795e-07,2.863985403132804e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,65536,0.0055369771760085534,3.074166597798467e-05,0.00010874432116521128,0.00010835462836203752,1.1127693100470072e-05,4.582376645012486e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,1048576,0.006264225691712638,0.0004918666556477547,0.0010413136671889912,0.0010230200158225166,0.00011629047670820953,4.9566687094671726e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,134217728,0.09453527029458579,0.0629589319229126,0.13328814940019088,0.13094656202528213,0.01488518101865082,0.006344535948117981,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,16777216,0.016409974668468833,0.007869866490364075,0.01666101867502386,0.016368320253160266,0.0018606476273313524,0.0007930669935147476,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,4096,0.005537015510801161,1.921354123624042e-06,4.067631512456997e-06,3.9961719368067055e-06,4.5425967464144347e-07,1.9361987146356143e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,65536,0.005538497246046426,3.074166597798467e-05,6.508210419931195e-05,6.393875098890729e-05,7.2681547942630955e-06,3.097917943416983e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,1048576,0.006399910805751061,0.0004918666556477547,0.0032045547276327055,0.0032236643441735883,0.0002872788636310374,0.00011768067402180321,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,134217728,0.24427612366214876,0.0629589319229126,0.4101830051369863,0.4126290360542193,0.03677169454477279,0.015063126274790811,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,16777216,0.019390916613661664,0.007869866490364075,0.05127287564212329,0.05157862950677741,0.004596461818096599,0.0018828907843488514,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,4096,0.00553612352853798,1.921354123624042e-06,1.2517791904815256e-05,1.259243884442808e-05,1.12218306105874e-06,4.596901328976688e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,65536,0.005536296976794833,3.074166597798467e-05,0.0002002846704770441,0.00020147902151084927,1.795492897693984e-05,7.355042126362701e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,1048576,0.006172062832152464,0.0004918666556477547,0.0016863358064289511,0.0017602970277456414,0.00017804308960752115,7.331802632019978e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,134217728,0.1426396999719008,0.0629589319229126,0.21585098322290575,0.2253180195514421,0.022789515469762708,0.009384707368985572,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,16777216,0.016962321892891836,0.007869866490364075,0.026981372902863218,0.028164752443930262,0.0028486894337203385,0.0011730884211231965,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,4096,0.005536290372437515,1.921354123624042e-06,6.58724924386309e-06,6.876160264631412e-06,6.954808187793795e-07,2.863985403132804e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,65536,0.005536362690291381,3.074166597798467e-05,0.00010539598790180945,0.00011001856423410259,1.1127693100470072e-05,4.582376645012486e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,1048576,0.006133616382114696,0.0004918666556477547,0.0009562265508028926,0.0010338761248030104,0.00011629047670820953,4.9566687094671726e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,134217728,0.09390580058097839,0.0629589319229126,0.12239699850277025,0.13233614397478533,0.01488518101865082,0.006344535948117981,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,16777216,0.014589836222105175,0.007869866490364075,0.015299624812846281,0.016542017996848166,0.0018606476273313524,0.0007930669935147476,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,4096,0.005536712672909789,1.921354123624042e-06,3.735259964073799e-06,4.038578612511759e-06,4.5425967464144347e-07,1.9361987146356143e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,65536,0.005537192572443552,3.074166597798467e-05,5.9764159425180786e-05,6.461725780018815e-05,7.2681547942630955e-06,3.097917943416983e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,1048576,0.007217071685146408,0.0004918666556477547,0.006280894734357533,0.006432364921312075,0.0004952322086946925,0.0001955677023578635,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,134217728,0.47560998797416687,0.0629589319229126,0.8039545259977642,0.8233427099279456,0.06338972271292063,0.025032665901806528,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,16777216,0.03162931706864021,0.007869866490364075,0.10049431574972052,0.1029178387409932,0.00792371533911508,0.003129083237725816,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,4096,0.005537074669859463,1.921354123624042e-06,2.4534745056084112e-05,2.5126425473875292e-05,1.9345008152136424e-06,7.639363373354043e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,65536,0.005537825522662924,3.074166597798467e-05,0.0003925559208973458,0.00040202280758200467,3.095201304341828e-05,1.2222981397366469e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,1048576,0.0066224685660353656,0.0004918666556477547,0.0032114725406855752,0.003319373223143564,0.00030976986030371596,0.00012318075400346903,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,134217728,0.25606779324806345,0.0629589319229126,0.41106848520775363,0.4248797725623762,0.03965054211887564,0.015767136512444036,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,16777216,0.021352862706900146,0.007869866490364075,0.051383560650969204,0.053109971570297024,0.004956317764859455,0.0019708920640555045,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,4096,0.005537329895079933,1.921354123624042e-06,1.2544814612053028e-05,1.2966301652904547e-05,1.2100385168113905e-06,4.811748203260509e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,65536,0.0055379933034046544,3.074166597798467e-05,0.00020071703379284845,0.00020746082644647275,1.9360616268982247e-05,7.698797125216815e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,1048576,0.006440979866248728,0.0004918666556477547,0.0017399091386433804,0.0018494721679460434,0.0002075799089724897,7.778105440435115e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,134217728,0.15467612276372222,0.0629589319229126,0.2227083697463527,0.23673243749709355,0.02657022834847868,0.009955974963756947,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,16777216,0.018289827218451224,0.007869866490364075,0.027838546218294086,0.029591554687136694,0.003321278543559835,0.0012444968704696184,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,4096,0.005649915950264997,1.921354123624042e-06,6.796520072825705e-06,7.224500656039232e-06,8.108590194237879e-07,3.0383224376699667e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,65536,0.005652061492602817,3.074166597798467e-05,0.00010874432116521128,0.00011559201049662771,1.2973744310780606e-05,4.861315900271947e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,1048576,0.006476438359210366,0.0004918666556477547,0.0010413136671889912,0.0012419093604926225,0.00017340401737164158,7.292424169085096e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,134217728,0.11494646072387696,0.0629589319229126,0.13328814940019088,0.15896439814305569,0.022195714223570123,0.009334302936428923,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,16777216,0.01791813895312703,0.007869866490364075,0.01666101867502386,0.01987054976788196,0.0027744642779462653,0.0011667878670536154,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,4096,0.005701129257534665,1.921354123624042e-06,4.067631512456997e-06,4.851208439424307e-06,6.773594428579749e-07,2.8486031910488657e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,65536,0.0057735728646466835,3.074166597798467e-05,6.508210419931195e-05,7.761933503078891e-05,1.0837751085727599e-05,4.557765105678185e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,1048576,0.006623401198276254,0.0004918666556477547,0.0032045547276327055,0.0033210071069853645,0.00030976986030371596,0.00012318075400346903,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,134217728,0.2549835948620812,0.0629589319229126,0.4101830051369863,0.42508890969412666,0.03965054211887564,0.015767136512444036,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,16777216,0.021963285363238792,0.007869866490364075,0.05127287564212329,0.05313611371176583,0.004956317764859455,0.0019708920640555045,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,4096,0.005537565816554576,1.921354123624042e-06,1.2517791904815256e-05,1.297268401166158e-05,1.2100385168113905e-06,4.811748203260509e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,65536,0.005538022433783336,3.074166597798467e-05,0.0002002846704770441,0.00020756294418658528,1.9360616268982247e-05,7.698797125216815e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,1048576,0.006406558526528848,0.0004918666556477547,0.0016863358064289511,0.0018824065119270386,0.0002075799089724897,7.778105440435115e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,134217728,0.15729225442764608,0.0629589319229126,0.21585098322290575,0.24094803352666094,0.02657022834847868,0.009955974963756947,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,16777216,0.01898067555529006,0.007869866490364075,0.026981372902863218,0.030118504190832618,0.003321278543559835,0.0012444968704696184,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,4096,0.0056465056947040074,1.921354123624042e-06,6.58724924386309e-06,7.353150437214995e-06,8.108590194237879e-07,3.0383224376699667e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,65536,0.005557285335487472,3.074166597798467e-05,0.00010539598790180945,0.00011765040699543991,1.2973744310780606e-05,4.861315900271947e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,1048576,0.006493832397460937,0.0004918666556477547,0.0009562265508028926,0.001219137858700108,0.00017340401737164158,7.292424169085096e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,134217728,0.1140895990224985,0.0629589319229126,0.12239699850277025,0.1560496459136138,0.022195714223570123,0.009334302936428923,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,16777216,0.017675999591225074,0.007869866490364075,0.015299624812846281,0.019506205739201726,0.0027744642779462653,0.0011667878670536154,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,4096,0.005644133406775062,1.921354123624042e-06,3.735259964073799e-06,4.7622572605472965e-06,6.773594428579749e-07,2.8486031910488657e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,65536,0.00560530121930821,3.074166597798467e-05,5.9764159425180786e-05,7.619611616875674e-05,1.0837751085727599e-05,4.557765105678185e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,1048576,0.00685314038270454,0.0004918666556477547,0.00628006575923217,0.006281315888229169,0.0005088275396209635,0.00018685580948540076,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,134217728,0.45969162565289123,0.0629589319229126,0.8038484171817177,0.8040084336933336,0.06512992507148332,0.023917543614131297,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,16777216,0.029330489370557995,0.007869866490364075,0.10048105214771472,0.1005010542116667,0.008141240633935416,0.002989692951766412,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,4096,0.005335988059367124,1.921354123624042e-06,2.4531506872000663e-05,2.453639018839519e-05,1.9876075766443886e-06,7.299055058023467e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
