distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,native_arithmetic,native_time_ms,mixed_fp64_time_ms,mixed_over_native_slowdown
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,8,1024,65536,fp16,0.28779077529907227,0.2978032990997913,1.0347909824083625
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,1024,fp16,0.004579207228772161,0.004815088571038993,1.0515113927984605
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,16384,fp16,0.018448375897123937,0.024842762386604846,1.346609724625016
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,256,fp16,0.0038383196679781764,0.003838943543017829,1.0001625385829267
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,4096,fp16,0.007537495006214489,0.008747363632375544,1.1605133569128134
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,65536,fp16,0.11085724300808376,0.11541932179377629,1.0411527353730046
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,1024,fp16,0.004320119006307252,0.004339738291249016,1.0045413760392063
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,16384,fp16,0.017143532216700584,0.018934857002078413,1.1044898310765145
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,256,fp16,0.0037627946849976756,0.0037483806539725553,0.9961693283232834
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,4096,fp16,0.006966141055774137,0.00719621459187408,1.0330274012911693
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,65536,fp16,0.06159213437872418,0.0693008555701716,1.1251575589838667
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,1024,fp16,0.004079357353416649,0.004114502479946752,1.0086153586178637
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,16384,fp16,0.012191537258023242,0.01569098184800007,1.2870388299616478
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,256,fp16,0.003610544802957795,0.0036853212430428264,1.0207105697798775
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,4096,fp16,0.005761890960254258,0.006239451994477298,1.082882692074056
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,65536,fp16,0.042734965156106385,0.06612134959599743,1.5472423893283407
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,1024,fp16,0.004081410338405979,0.004355358040851095,1.0671208429760846
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,16384,fp16,0.013806667669555536,0.015029716491699218,1.088583925637652
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,256,fp16,0.003834366154026341,0.004073456609499733,1.0623546228683276
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,4096,fp16,0.006233166797713993,0.006474086292927946,1.0386512190404258
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,65536,fp16,0.048986280906651025,0.057622676759254275,1.1763023379762365
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,1024,fp16,0.004308004935615359,0.004394299252406914,1.0200311555073063
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,16384,fp16,0.01729150240779382,0.019414327912411447,1.1227669785166154
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,256,fp16,0.003823897396676628,0.003728469504386471,0.9750443376506143
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,4096,fp16,0.006946264452834694,0.007395760247791411,1.0647104350847574
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,65536,fp16,0.06414574618943393,0.07096564251443614,1.106318762040149
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,1024,fp16,0.00407342196883716,0.00408050654937862,1.001739220880051
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,16384,fp16,0.015067449403465341,0.015580548491036347,1.0340534800437424
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,256,fp16,0.0036079425458954884,0.0036776456030997427,1.0193193368013997
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,4096,fp16,0.006231217205303803,0.006464017836075256,1.037360378093272
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,65536,fp16,0.062210429066847144,0.06138506730397542,0.986732742801294
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,1024,fp16,0.0040191476183138635,0.004084040075362228,1.0161458257349574
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,16384,fp16,0.012656843289732933,0.014583075841267903,1.152189018022962
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,256,fp16,0.003605095832835318,0.0038380016115472987,1.0646046012399082
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,4096,fp16,0.005759074064547906,0.00599466115705364,1.0409071128214822
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,65536,fp16,0.04492750928445828,0.05459128209014437,1.2150970075928305
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,1024,fp16,0.0045049684615753585,0.00470644027598199,1.044722136486651
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,16384,fp16,0.018344904108809373,0.024754154403933075,1.349374968498523
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,256,fp16,0.0036899006885030994,0.0037578439987094757,1.0184133167643434
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,4096,fp16,0.007374288126061415,0.008653363720937208,1.17345072134562
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_single,1,1024,65536,fp16,0.11071976493386661,0.11528458706168242,1.0412286110844111
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,1024,fp16,0.004187718592047348,0.004264713368645407,1.018385852560455
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,16384,fp16,0.016987334736777694,0.0188334442700032,1.1086756434621063
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,256,fp16,0.0035920361498812657,0.003583757844689774,0.9976953725279839
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,4096,fp16,0.00687558247152448,0.007093204288032111,1.0316514007953392
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,2,1024,65536,fp16,0.06147552344758632,0.06922852768088286,1.1261153024570292
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,1024,fp16,0.003936958312988281,0.004045302600247763,1.0275197953968795
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,16384,fp16,0.012066084669939857,0.015531892094494728,1.2872354636454035
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,256,fp16,0.0035588370038134587,0.003572413439891284,1.0038148518921428
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,4096,fp16,0.005623498596344377,0.006156403862102719,1.094764007962012
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,4,1024,65536,fp16,0.04256749015323,0.06601147103098641,1.5507484888905883
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,1024,fp16,0.003959495365879735,0.00430783856424926,1.0879766652516663
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,16384,fp16,0.013642846845648987,0.014893053345761057,1.0916382419488049
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,256,fp16,0.0036539390694236614,0.0039253762557971165,1.0742861829976462
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,4096,fp16,0.006127071380615234,0.006355261748363868,1.0372429752443526
uniform_0_1,gemv,fp8_e5m2,8,fp64,scalar_unrolled,8,1024,65536,fp16,0.048857986527001296,0.057456374168395996,1.175987351354375
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,1024,fp16,0.004137109926249757,0.004305462301866815,1.0406932323815885
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,16384,fp16,0.01717639421542586,0.019304365430559432,1.1238892859842768
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,256,fp16,0.0036454129630767006,0.0035752093454188287,0.9807419300998423
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,4096,fp16,0.006760195331329239,0.007238730688587873,1.0707872086241244
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,2,1024,65536,fp16,0.06401768483613667,0.0708065264433333,1.1060463467957915
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,1024,fp16,0.003906588716213404,0.003949254566097852,1.010921510551488
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,16384,fp16,0.014974531777408144,0.015521070398948872,1.0364978771733806
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,256,fp16,0.0035165175277434074,0.0035728092156994138,1.0160077939358743
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,4096,fp16,0.0061798137032456155,0.006268489308752868,1.0143492360393778
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,4,1024,65536,fp16,0.06207233717461594,0.0612204164640674,0.9862753563128774
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,1024,fp16,0.0038718035033476787,0.0039595082278102225,1.0226521631035024
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,16384,fp16,0.01254157819053679,0.01448741891530639,1.1551511855372258
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,256,fp16,0.00351985096290777,0.0037573468539039267,1.0674732804027474
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,4096,fp16,0.005596166697855528,0.005854901364392966,1.046234267223774
uniform_0_1,gemv,fp8_e5m2,8,fp64,vector_packet,8,1024,65536,fp16,0.044771110749917346,0.0544262143518652,1.215654770235194
