timestamp,gpu,mode,kernel,N,storage_bits,arithmetic_type,access_method,packet_values,lut_entries,lut_bytes,q,q_eighths,mean_unique_left,mean_unique_right,mean_unique_both,normalized_sector_dispersion,format,format_label,sanitized_lut_entries,warmup,sample,execution_order,kernel_ms,result
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,24,0,0.34467199444770813,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,24,1,0.34652799367904663,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,24,2,0.34639999270439148,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,25,0,0.34620800614356995,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,25,1,0.34745600819587708,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,25,2,0.34614399075508118,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,26,0,0.34547200798988342,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,26,1,0.34588798880577087,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,26,2,0.3468799889087677,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,27,0,0.3489919900894165,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,27,1,0.34639999270439148,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,27,2,0.34691199660301208,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,28,0,0.34624001383781433,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,28,1,0.34675198793411255,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,28,2,0.34639999270439148,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,29,0,0.34780800342559814,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,29,1,0.34691199660301208,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,29,2,0.3468799889087677,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,30,0,0.3468799889087677,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,30,1,0.34675198793411255,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,30,2,0.34508800506591797,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,31,0,0.34668800234794617,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,31,1,0.34639999270439148,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,31,2,0.3481920063495636,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,32,0,0.34575998783111572,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,32,1,0.34668800234794617,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,32,2,0.34422400593757629,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,33,0,0.34614399075508118,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,33,1,0.34579199552536011,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,33,2,0.34771201014518738,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,34,0,0.34796801209449768,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,34,1,0.34537601470947266,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,34,2,0.34867200255393982,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,35,0,0.34566399455070496,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,35,1,0.34630399942398071,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,35,2,0.34649598598480225,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,36,0,0.34729599952697754,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,36,1,0.34508800506591797,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,36,2,0.34768000245094299,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,37,0,0.34489598870277405,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,37,1,0.34409600496292114,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,37,2,0.34678399562835693,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,38,0,0.3449920117855072,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,38,1,0.34614399075508118,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,38,2,0.34444800019264221,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,39,0,0.34665599465370178,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,39,1,0.34790399670600891,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,39,2,0.34521600604057312,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,40,0,0.34748798608779907,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,40,1,0.34537601470947266,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,40,2,0.34617599844932556,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,41,0,0.3463360071182251,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,41,1,0.34678399562835693,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,41,2,0.34643200039863586,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,42,0,0.34739199280738831,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,42,1,0.34627199172973633,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,42,2,0.34598401188850403,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,43,0,0.34544000029563904,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,43,1,0.34601598978042603,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,43,2,0.34745600819587708,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,44,0,0.34630399942398071,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,44,1,0.34751999378204346,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,44,2,0.34697601199150085,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,45,0,0.34534400701522827,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,45,1,0.34755200147628784,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,45,2,0.3455359935760498,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,46,0,0.34777599573135376,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,46,1,0.34668800234794617,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,46,2,0.34876799583435059,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,47,0,0.34617599844932556,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,47,1,0.34556800127029419,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,47,2,0.34505599737167358,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,48,0,0.34803199768066406,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,48,1,0.34694400429725647,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,48,2,0.34428799152374268,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,t16,T16,0,10,49,0,0.34694400429725647,1.4459187790610432e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,posit16_es1,Posit 16 es1,1,10,49,1,0.34531199932098389,-4433538778660864
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.25,2,8.9931387901306152,8.9929242134094238,8.9930315017700195,0.25834368798453466,lns16_r11,LNS 16 r11,1,10,49,2,0.34598401188850403,43938096
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,t16,T16,0,10,0,0,0.35017600655555725,1.0042392888265933e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,posit16_es1,Posit 16 es1,1,10,0,1,0.3535040020942688,-4411415670554624
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,lns16_r11,LNS 16 r11,1,10,0,2,0.35219201445579529,28202454
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,posit16_es1,Posit 16 es1,1,10,1,0,0.35311999917030334,-4411415670554624
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,lns16_r11,LNS 16 r11,1,10,1,1,0.35196799039840698,28202454
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,t16,T16,0,10,1,2,0.35145598649978638,1.0042392888265933e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,lns16_r11,LNS 16 r11,1,10,2,0,0.3521600067615509,28202454
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,t16,T16,0,10,2,1,0.3543039858341217,1.0042392888265933e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,posit16_es1,Posit 16 es1,1,10,2,2,0.3540160059928894,-4411415670554624
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,t16,T16,0,10,3,0,0.35311999917030334,1.0042392888265933e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,posit16_es1,Posit 16 es1,1,10,3,1,0.35459199547767639,-4411415670554624
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,lns16_r11,LNS 16 r11,1,10,3,2,0.35161599516868591,28202454
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,posit16_es1,Posit 16 es1,1,10,4,0,0.3532480001449585,-4411415670554624
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,lns16_r11,LNS 16 r11,1,10,4,1,0.35334399342536926,28202454
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,t16,T16,0,10,4,2,0.35398399829864502,1.0042392888265933e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,lns16_r11,LNS 16 r11,1,10,5,0,0.35183998942375183,28202454
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,t16,T16,0,10,5,1,0.35340800881385803,1.0042392888265933e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,posit16_es1,Posit 16 es1,1,10,5,2,0.35280001163482666,-4411415670554624
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,t16,T16,0,10,6,0,0.35168001055717468,1.0042392888265933e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,posit16_es1,Posit 16 es1,1,10,6,1,0.3521600067615509,-4411415670554624
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,lns16_r11,LNS 16 r11,1,10,6,2,0.35343998670578003,28202454
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,posit16_es1,Posit 16 es1,1,10,7,0,0.35315200686454773,-4411415670554624
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,lns16_r11,LNS 16 r11,1,10,7,1,0.35257598757743835,28202454
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,t16,T16,0,10,7,2,0.35308799147605896,1.0042392888265933e+17
2026-08-30T10:28:12Z,NVIDIA H200 NVL,full,dot,67108864,16,fp32,scalar,1,65536,262144,0.375,3,12.986937046051025,12.988153457641602,12.987545251846313,0.38745082507903023,lns16_r11,LNS 16 r11,1,10,8,0,0.35251200199127197,28202454
