gpu,compute_capability,multiprocessors,cuda_runtime,cuda_driver,dataset,variant,storage_type,arithmetic_type,access_kind,n,algorithmic_bytes,algorithmic_flops,arithmetic_intensity_flop_per_byte,blocks,threads,round,order_in_round,iterations,sample,total_time_ms,giga_elements_per_s,algorithmic_gb_per_s,gflop_per_s
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,8388608,67108864,16777216,0.25,2112,256,2,0,1714,10,0.028616176324797623,293.14216912798275,2345.137353023862,586.28433825596551
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,8388608,67108864,16777216,0.25,2112,256,2,0,1714,11,0.028616699343384216,293.13681145898227,2345.0944916718581,586.27362291796453
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,8388608,67108864,16777216,0.25,2112,256,2,0,1714,12,0.028615749007484322,293.14654660292126,2345.1723728233701,586.29309320584252
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,8388608,67108864,16777216,0.25,2112,256,2,0,1714,13,0.028607011258671693,293.23608552281553,2345.8886841825242,586.47217104563106
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,8388608,67108864,16777216,0.25,2112,256,2,0,1714,14,0.028600699425856458,293.30079922508048,2346.4063938006439,586.60159845016096
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,8388608,67108864,16777216,0.25,2112,256,2,0,1714,15,0.028607645557808627,293.2295837855234,2345.8366702841872,586.45916757104681
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,8388608,67108864,16777216,0.25,2112,256,2,0,1714,16,0.028605088330761832,293.25579781478649,2346.0463825182919,586.51159562957298
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,8388608,67108864,16777216,0.25,2112,256,2,0,1714,17,0.028610556657005497,293.1997479310138,2345.5979834481104,586.39949586202761
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,8388608,67108864,16777216,0.25,2112,256,2,0,1714,18,0.028608484613158184,293.2209836847403,2345.7678694779224,586.44196736948061
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,8388608,67108864,16777216,0.25,2112,256,2,0,1714,19,0.028616085074746344,293.1431038902989,2345.1448311223912,586.28620778059781
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,0,0.02811340654277366,298.38461544092843,2387.0769235274274,596.76923088185686
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,1,0.028109607086878388,298.42494681883392,2387.3995745506713,596.84989363766783
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,2,0.028114172965968579,298.37648114899821,2387.0118491919857,596.75296229799642
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,3,0.028112949301663054,298.38946849677427,2387.1157479741942,596.77893699354854
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,4,0.028112328760155805,298.39605503935877,2387.1684403148702,596.79211007871754
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,5,0.028103122972462275,298.49380114159698,2387.9504091327758,596.98760228319395
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,6,0.028092493205310001,298.60674660283973,2388.8539728227179,597.21349320567947
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,7,0.028107597403330346,298.44628409990207,2387.5702727992166,596.89256819980415
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,8,0.02812029128749621,298.31156136458748,2386.4924909166998,596.62312272917495
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,9,0.028099671890746514,298.53046087568191,2388.2436870054553,597.06092175136382
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,10,0.02811364387268345,298.3820965360797,2387.0567722886376,596.7641930721594
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,11,0.028108328989107315,298.43851632912066,2387.5081306329653,596.87703265824132
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,12,0.028113589439217903,298.38267426279106,2387.0613941023284,596.76534852558211
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,13,0.028102848627795912,298.49671508755915,2387.9737207004732,596.99343017511831
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,14,0.028107471117690273,298.44762500602121,2387.5810000481697,596.89525001204242
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,15,0.028102868223843509,298.49650694667508,2387.9720555734007,596.99301389335017
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,16,0.02812582608227316,298.25285755027409,2386.0228604021927,596.50571510054817
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,17,0.028106905009648572,298.45363611256192,2387.6290889004954,596.90727222512385
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,18,0.028097407458579703,298.55452010532349,2388.4361608425879,597.10904021064698
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,8388608,67108864,16777216,0.25,2112,256,2,1,1752,19,0.028094886100455504,298.58131369551967,2388.6505095641573,597.16262739103934
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,0,0.028617588717481414,293.12770138721413,2345.021611097713,586.25540277442826
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,1,0.028615845317702029,293.14555998143896,2345.1644798515117,586.29111996287793
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,2,0.028606567198081398,293.2406374352604,2345.9250994820832,586.48127487052079
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,3,0.028608756261645447,293.21819946595349,2345.7455957276279,586.43639893190698
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,4,0.028616521895364757,293.13862916928315,2345.1090333542652,586.2772583385663
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,5,0.028607998864125399,293.22596242547274,2345.807699403782,586.45192485094549
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,6,0.028616097013829118,293.14298158641589,2345.1438526913271,586.28596317283177
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,7,0.028607980391015152,293.22615177108383,2345.8092141686707,586.45230354216767
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,8,0.028608271342501514,293.22316960611221,2345.7853568488977,586.44633921222442
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,9,0.028616949086039175,293.13425322800731,2345.0740258240585,586.26850645601462
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,10,0.028614663038646338,293.15767194848769,2345.2613755879015,586.31534389697538
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,11,0.028609647589214776,293.2090643144561,2345.6725145156488,586.4181286289122
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,12,0.02861714305369675,293.13226635725829,2345.0581308580663,586.26453271451658
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,13,0.02861553589310542,293.14872981362328,2345.1898385089862,586.29745962724655
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,14,0.028616193997657906,293.14198808851262,2345.135904708101,586.28397617702524
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,15,0.02861689135756966,293.13484456378831,2345.0787565103064,586.26968912757661
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,16,0.028615709078513969,293.14695564537186,2345.1756451629749,586.29391129074372
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,17,0.028616115486939365,293.14279234820083,2345.1423387856066,586.28558469640166
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,18,0.028617452478293358,293.1290968811025,2345.03277504882,586.258193762205
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,8388608,67108864,16777216,0.25,2112,256,2,2,1652,19,0.028616212470768149,293.14179885158023,2345.1343908126419,586.28359770316047
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,0,0.028104355519493515,298.48071037179847,2387.8456829743877,596.96142074359693
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,1,0.028108065245581456,298.44131663664314,2387.5305330931451,596.88263327328627
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,2,0.028124308976970734,298.268946158603,2386.151569268824,596.537892317206
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,3,0.028104112075698458,298.48329587518276,2387.8663670014621,596.96659175036552
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,4,0.028097161643678186,298.55713208267861,2388.4570566614289,597.11426416535721
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,5,0.02811237576415444,298.39555612002584,2387.1644489602068,596.79111224005169
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,6,0.028109863156177958,298.42222829022774,2387.3778263218219,596.84445658045547
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,7,0.028109208761389417,298.42917569143833,2387.4334055315067,596.85835138287666
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,8,0.028108590101469877,298.43574400984761,2387.4859520787809,596.87148801969522
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,9,0.028098285058622337,298.54519528499986,2388.3615622799989,597.09039056999973
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,10,0.028114003934123197,298.37827509934931,2387.0262007947945,596.75655019869862
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,11,0.028114153573887132,298.37668695782719,2387.0134956626175,596.75337391565438
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,12,0.028089199468179386,298.64176120444313,2389.134089635545,597.28352240888626
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,13,0.028097854006765038,298.54977529530544,2388.3982023624435,597.09955059061087
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,14,0.028087249684389637,298.66249256374255,2389.2999405099404,597.32498512748509
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,15,0.02810626733498495,298.46040742515737,2387.683259401259,596.92081485031474
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,16,0.028089853862967928,298.6348039018838,2389.0784312150704,597.2696078037676
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,17,0.028097947810796161,298.54877859716208,2388.3902287772967,597.09755719432417
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,18,0.028125095144088709,298.26060879168637,2386.0848703334909,596.52121758337273
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,8388608,67108864,16777216,0.25,2112,256,2,3,1708,19,0.028123147593728273,298.28126357629822,2386.2501086103857,596.56252715259643
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,0,0.15907901640861266,421.85868076794748,3374.8694461435798,843.71736153589495
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,1,0.15907240836851058,421.87620523437442,3375.0096418749954,843.75241046874885
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,2,0.15914435848113029,421.68547248853361,3373.4837799082688,843.37094497706721
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,3,0.15917264876827117,421.61052491938682,3372.8841993550946,843.22104983877364
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,4,0.15905765410392514,421.9153386743173,3375.3227093945384,843.83067734863459
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,5,0.15902926537298387,421.9906558871682,3375.9252470973456,843.9813117743364
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,6,0.15909274931876891,421.82226586289102,3374.5781269031281,843.64453172578203
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,7,0.1591704830046623,421.6162615906261,3372.9300927250088,843.23252318125219
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,8,0.15908572289251513,421.84089671793811,3374.7271737435049,843.68179343587622
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,9,0.1590168737596081,422.02354010210917,3376.1883208168733,844.04708020421833
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,10,0.15906941813807335,421.88413577868903,3375.0730862295122,843.76827155737806
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,11,0.15912278698336693,421.74263832504937,3373.941106600395,843.48527665009874
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,12,0.15916903095860635,421.62010785535529,3372.9608628428423,843.24021571071057
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,13,0.15910430415984123,421.79163130986268,3374.3330504789014,843.58326261972536
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,14,0.15916696363879787,421.62558401435649,3373.0046721148519,843.25116802871298
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,15,0.15914188508064517,421.69202637000666,3373.5362109600533,843.38405274001332
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,0,0,310,16,0.15904505329747354,421.94876614289541,3375.5901291431633,843.89753228579082
