kernel,distribution,format,storage_bits,n,m,comparison,metric,quantile,value,finite_value_count
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.0049999999999999999999,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.0099999999999999999998,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.0250000000000000000003,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.0500000000000000000007,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.100000000000000000001,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.25,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.5,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.75,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.899999999999999999978,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.949999999999999999989,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.975000000000000000022,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.990000000000000000009,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.995000000000000000004,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,0.998999999999999999979,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,relative_absolute_error,1,1.20739898293703057273e-16,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0,36.7927065201152882351,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.000999999999999999999958,50.1875129333407198791,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.0049999999999999999999,57.9874935281829522113,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.0099999999999999999998,63.4705066945549174554,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.0250000000000000000003,73.9198995001104413247,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.0500000000000000000007,84.5638691338746745149,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.100000000000000000001,101.190347733663930173,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.25,143.638185474433212011,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.5,243.725822636419404824,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.75,511.133143664052345873,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.899999999999999999978,1334.78803104863642182,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.949999999999999999989,2565.97605099715761323,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.975000000000000000022,5057.38705479130914977,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.990000000000000000009,11861.8218444714510866,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.995000000000000000004,25385.8176699122917466,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,0.998999999999999999979,103020.676193107738705,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x2,condition_number,1,4733977.03969068899369,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.000999999999999999999958,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.0049999999999999999999,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.0099999999999999999998,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.0250000000000000000003,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.0500000000000000000007,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.100000000000000000001,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.25,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.5,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.75,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.899999999999999999978,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.949999999999999999989,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.975000000000000000022,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.990000000000000000009,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.995000000000000000004,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,0.998999999999999999979,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,signed_error,1,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.000999999999999999999958,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.0049999999999999999999,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.0099999999999999999998,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.0250000000000000000003,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.0500000000000000000007,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.100000000000000000001,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.25,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.5,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.75,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.899999999999999999978,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.949999999999999999989,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.975000000000000000022,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.990000000000000000009,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.995000000000000000004,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,0.998999999999999999979,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,absolute_error,1,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.000999999999999999999958,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.0049999999999999999999,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.0099999999999999999998,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.0250000000000000000003,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.0500000000000000000007,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.100000000000000000001,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.25,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.5,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.75,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.899999999999999999978,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.949999999999999999989,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.975000000000000000022,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.990000000000000000009,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.995000000000000000004,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,0.998999999999999999979,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,normalized_absolute_error,1,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.000999999999999999999958,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.0049999999999999999999,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.0099999999999999999998,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.0250000000000000000003,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.0500000000000000000007,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.100000000000000000001,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.25,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.5,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.75,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.899999999999999999978,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.949999999999999999989,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.975000000000000000022,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.990000000000000000009,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.995000000000000000004,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,0.998999999999999999979,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,relative_absolute_error,1,0,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0,36.7927065201152882351,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.000999999999999999999958,50.1875129333407198791,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.0049999999999999999999,57.9874935281829522113,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.0099999999999999999998,63.4705066945549174554,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.0250000000000000000003,73.9198995001104413247,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.0500000000000000000007,84.5638691338746745149,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.100000000000000000001,101.190347733663930173,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.25,143.638185474433212011,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.5,243.725822636419404824,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.75,511.133143664052345873,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.899999999999999999978,1334.78803104863642182,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.949999999999999999989,2565.97605099715761323,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.975000000000000000022,5057.38705479130914977,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.990000000000000000009,11861.8218444714510866,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.995000000000000000004,25385.8176699122917466,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,0.998999999999999999979,103020.676193107738705,16384
gemv,normal_0_1,e11m4,16,65536,1024,kernel_x4,condition_number,1,4733977.03969068899369,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0,-19.9846057396395160727,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.000999999999999999999958,-14.5985826352682624956,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.0049999999999999999999,-12.454497048492157843,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.0099999999999999999998,-10.9840003866038351688,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.0250000000000000000003,-9.31858049437367851834,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.0500000000000000000007,-7.86925185047920266752,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.100000000000000000001,-6.13925244501528257195,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.25,-3.24522444604908863117,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.5,0.0191767642906492136873,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.75,3.29830595184068288504,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.899999999999999999978,6.25987137980074328375,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.949999999999999999989,7.89674765867151536199,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.975000000000000000022,9.31802551117452978677,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.990000000000000000009,11.1523498061597264889,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.995000000000000000004,12.283131511815293075,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,0.998999999999999999979,14.7446938376520509826,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,signed_error,1,21.0061696404782453224,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0,0.000342792366438504289561,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.000999999999999999999958,0.00752378383648737395975,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.0049999999999999999999,0.0339628621975141002567,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.0099999999999999999998,0.0601923960520790241049,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.0250000000000000000003,0.15053099383152222756,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.0500000000000000000007,0.284615799887869148232,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.100000000000000000001,0.600678839740956052487,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.25,1.54793957864409750694,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.5,3.27332520945639586507,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.75,5.54015296181739095444,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.899999999999999999978,7.88035369352789007288,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.949999999999999999989,9.31807366885631394027,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.975000000000000000022,10.6585436784969068763,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.990000000000000000009,12.3360028947364194938,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.995000000000000000004,13.3312897873302283382,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,0.998999999999999999979,15.6011519845592509011,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,absolute_error,1,21.0061696404782453224,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0,8.24071060581772551259e-09,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.000999999999999999999958,1.79189735753469778476e-07,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.0049999999999999999999,8.13822889134329678767e-07,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.0099999999999999999998,1.4505332380664558868e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.0250000000000000000003,3.61511719703228459171e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.0500000000000000000007,6.82779525224803348711e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.100000000000000000001,1.43880355988825768095e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.25,3.70710008444048471873e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.5,7.84316175600453983357e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.75,0.000132652177336510134434,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.899999999999999999978,0.000188854037209311064756,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.949999999999999999989,0.000222970938039181580415,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.975000000000000000022,0.00025559286404425377836,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.990000000000000000009,0.000295443974058984827624,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.995000000000000000004,0.000319670652050111078447,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,0.998999999999999999979,0.000373687175850097683366,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,normalized_absolute_error,1,0.000502278768906215102744,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0,3.08624819491057197119e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.000999999999999999999958,3.96138910845822670909e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.0049999999999999999999,0.000172238452818740453079,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.0099999999999999999998,0.000309805111970982771043,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.0250000000000000000003,0.000770831941745552099137,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.0500000000000000000007,0.00144888820377948349073,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.100000000000000000001,0.00295758163172630842628,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.25,0.00783577622369712943924,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.5,0.0192622129758030314582,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.75,0.0456154786491395476058,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.899999999999999999978,0.11744929887804451803,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.949999999999999999989,0.24009334373330478213,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.975000000000000000022,0.445708007213002155864,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.990000000000000000009,1.03727410164432024399,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.995000000000000000004,2.00127887560145285156,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,0.998999999999999999979,11.2352144179399380131,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,relative_absolute_error,1,92.2102613735498185255,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0,36.4738028423892424561,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.000999999999999999999958,49.8549655351171746333,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.0049999999999999999999,58.0968820997297905363,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.0099999999999999999998,63.5965446805190188079,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.0250000000000000000003,73.6935120675236630602,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.0500000000000000000007,84.6611220309054738273,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.100000000000000000001,101.189964380253578487,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.25,143.674219845218462357,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.5,243.278528004615488198,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.75,512.325805582912438052,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.899999999999999999978,1315.24717821609592661,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.949999999999999999989,2576.1650691220953362,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.975000000000000000022,4962.99070011422289728,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.990000000000000000009,11428.5785443760570681,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.995000000000000000004,22388.6977431891803203,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,0.998999999999999999979,81741.0864800597913344,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x1,condition_number,1,915055.315643148772267,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0,-19.9846057396395160727,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.000999999999999999999958,-14.5985826352682624956,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.0049999999999999999999,-12.454497048492157843,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.0099999999999999999998,-10.9840003866038351688,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.0250000000000000000003,-9.31858049437367851834,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.0500000000000000000007,-7.86925185047920266752,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.100000000000000000001,-6.13925244501528257195,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.25,-3.24522444604908863117,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.5,0.0191767642906492136873,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.75,3.29830595184068288504,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.899999999999999999978,6.25987137980074328375,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.949999999999999999989,7.89674765867151536199,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.975000000000000000022,9.31802551117452978677,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.990000000000000000009,11.1523498061597264889,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.995000000000000000004,12.283131511815293075,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,0.998999999999999999979,14.7446938376520509826,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,signed_error,1,21.0061696404782453224,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0,0.000342792366438504289561,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.000999999999999999999958,0.00752378383648737395975,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.0049999999999999999999,0.0339628621975141002567,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.0099999999999999999998,0.0601923960520790241049,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.0250000000000000000003,0.15053099383152222756,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.0500000000000000000007,0.284615799887869148232,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.100000000000000000001,0.600678839740956052487,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.25,1.54793957864409750694,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.5,3.27332520945639586507,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.75,5.54015296181739095444,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.899999999999999999978,7.88035369352789007288,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.949999999999999999989,9.31807366885631394027,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.975000000000000000022,10.6585436784969068763,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.990000000000000000009,12.3360028947364194938,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.995000000000000000004,13.3312897873302283382,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,0.998999999999999999979,15.6011519845592509011,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,absolute_error,1,21.0061696404782453224,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0,8.24071060581772551259e-09,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.000999999999999999999958,1.79189735753469778476e-07,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.0049999999999999999999,8.13822889134329678767e-07,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.0099999999999999999998,1.4505332380664558868e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.0250000000000000000003,3.61511719703228459171e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.0500000000000000000007,6.82779525224803348711e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.100000000000000000001,1.43880355988825768095e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.25,3.70710008444048471873e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.5,7.84316175600453983357e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.75,0.000132652177336510134434,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.899999999999999999978,0.000188854037209311064756,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.949999999999999999989,0.000222970938039181580415,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.975000000000000000022,0.00025559286404425377836,16384
