graph_id,variant,target_x,q,component,component_bits,table_location,entry_bytes,N,left_unique_indices,right_unique_indices,mean_unique_indices,actual_x,left_unique_sectors,right_unique_sectors,mean_unique_sectors,left_shared_wavefronts,right_shared_wavefronts,mean_shared_wavefronts
g5_u32_split_fp64,u32_4x8_shared_fp64,0.25,0.23174067503786944,0,8,shared,8,67108864,8.2841615676879883,8.2841191291809082,8.2841403484344482,0.2500040766360051,nan,nan,nan,2.0261106491088867,2.0251502990722656,2.0256304740905762
g5_u32_split_fp64,u32_4x8_shared_fp64,0.25,0.23174067503786944,1,8,shared,8,67108864,8.2815308570861816,8.2813801765441895,8.2814555168151855,0.2499119286517833,nan,nan,nan,2.0255112648010254,2.0258078575134277,2.0256595611572266
g5_u32_split_fp64,u32_4x8_shared_fp64,0.25,0.23174067503786944,2,8,shared,8,67108864,8.2825417518615723,8.2830004692077637,8.282771110534668,0.24995708206417439,nan,nan,nan,2.0251049995422363,2.0254888534545898,2.0252969264984131
g5_u32_split_fp64,u32_4x8_shared_fp64,0.25,0.23174067503786944,3,8,shared,8,67108864,8.2833137512207031,8.2863149642944336,8.2848143577575684,0.25002720978149795,nan,nan,nan,2.0261435508728027,2.0266838073730469,2.0264136791229248
g5_u32_split_fp64,u32_4x8_shared_fp64,0.375,0.35009814731076006,0,8,shared,8,67108864,11.926068305969238,11.926311492919922,11.92618989944458,0.37500540713048974,nan,nan,nan,2.4932847023010254,2.4935421943664551,2.4934134483337402
g5_u32_split_fp64,u32_4x8_shared_fp64,0.375,0.35009814731076006,1,8,shared,8,67108864,11.923225879669189,11.922422885894775,11.922824382781982,0.37488989687871149,nan,nan,nan,2.4932971000671387,2.4930543899536133,2.493175745010376
g5_u32_split_fp64,u32_4x8_shared_fp64,0.375,0.35009814731076006,2,8,shared,8,67108864,11.924938678741455,11.924763679504395,11.924851179122925,0.37495945997380692,nan,nan,nan,2.4924750328063965,2.492983341217041,2.4927291870117188
g5_u32_split_fp64,u32_4x8_shared_fp64,0.375,0.35009814731076006,3,8,shared,8,67108864,11.925312519073486,11.925511360168457,11.925411939620972,0.37497870622714941,nan,nan,nan,2.4937238693237305,2.4929184913635254,2.4933211803436279
g5_u32_split_fp64,u32_4x8_shared_fp64,0.5,0.47017905099299639,0,8,shared,8,67108864,15.568748474121094,15.569113254547119,15.568930864334106,0.50003046812441876,nan,nan,nan,2.9174332618713379,2.9176087379455566,2.9175209999084473
g5_u32_split_fp64,u32_4x8_shared_fp64,0.5,0.47017905099299639,1,8,shared,8,67108864,15.567657470703125,15.566408157348633,15.567032814025879,0.4999653238119785,nan,nan,nan,2.9174671173095703,2.9174304008483887,2.9174487590789795
g5_u32_split_fp64,u32_4x8_shared_fp64,0.5,0.47017905099299639,2,8,shared,8,67108864,15.567549228668213,15.569437026977539,15.568493127822876,0.50001544426339128,nan,nan,nan,2.9167165756225586,2.9173288345336914,2.917022705078125
g5_u32_split_fp64,u32_4x8_shared_fp64,0.5,0.47017905099299639,3,8,shared,8,67108864,15.566304683685303,15.567277431488037,15.56679105758667,0.4999570263201038,nan,nan,nan,2.9174952507019043,2.9166045188903809,2.9170498847961426
g5_u32_split_fp64,u32_4x8_shared_fp64,0.625,0.5920351670581141,0,8,shared,8,67108864,19.208847999572754,19.211633682250977,19.210240840911865,0.62500641516742883,nan,nan,nan,3.3187718391418457,3.3197622299194336,3.3192670345306396
g5_u32_split_fp64,u32_4x8_shared_fp64,0.625,0.5920351670581141,1,8,shared,8,67108864,19.210464477539062,19.208577632904053,19.209521055221558,0.62498171089921406,nan,nan,nan,3.3197317123413086,3.3187403678894043,3.3192360401153564
g5_u32_split_fp64,u32_4x8_shared_fp64,0.625,0.5920351670581141,2,8,shared,8,67108864,19.210673332214355,19.212856292724609,19.211764812469482,0.62505872046137656,nan,nan,nan,3.3191094398498535,3.3191676139831543,3.3191385269165039
g5_u32_split_fp64,u32_4x8_shared_fp64,0.625,0.5920351670581141,3,8,shared,8,67108864,19.207668304443359,19.208668231964111,19.208168268203735,0.62493528094961148,nan,nan,nan,3.3191924095153809,3.3182697296142578,3.3187310695648193
