timestamp,gpu,mode,variant,variant_label,distribution,phase,kernel,N,blocks,threads,storage_bits,arithmetic_type,table_location,segments,coefficient_bytes,target_x,q,mean_unique_segments,actual_x,genuine_n01_expected_x,warmup,warmups_this_batch,sample,execution_order,kernel_ms,result
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,22,3,0.28803199529647827,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,23,3,0.28956800699234009,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,24,3,0.28911998867988586,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0.125,0.081413507483167891,3.4263260364532471,0.12497667656640832,0.10018491535533834,10,5,0,4,0.28857600688934326,-29533.982426821771
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0.125,0.081413507483167891,3.4263260364532471,0.12497667656640832,0.10018491535533834,10,5,1,4,0.29043200612068176,-29533.982426821771
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0.125,0.081413507483167891,3.4263260364532471,0.12497667656640832,0.10018491535533834,10,5,2,4,0.2913919985294342,-29533.982426821771
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0.125,0.081413507483167891,3.4263260364532471,0.12497667656640832,0.10018491535533834,10,5,3,4,0.28931200504302979,-29533.982426821771
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0.125,0.081413507483167891,3.4263260364532471,0.12497667656640832,0.10018491535533834,10,5,4,4,0.29180800914764404,-29533.982426821771
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0.125,0.081413507483167891,3.4263260364532471,0.12497667656640832,0.10018491535533834,10,5,5,4,0.29023998975753784,-29533.982426821771
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0.125,0.081413507483167891,3.4263260364532471,0.12497667656640832,0.10018491535533834,10,5,6,4,0.29065600037574768,-29533.982426821771
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0.125,0.081413507483167891,3.4263260364532471,0.12497667656640832,0.10018491535533834,10,5,7,4,0.28969600796699524,-29533.982426821771
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0.125,0.081413507483167891,3.4263260364532471,0.12497667656640832,0.10018491535533834,10,5,8,4,0.29168000817298889,-29533.982426821771
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0.125,0.081413507483167891,3.4263260364532471,0.12497667656640832,0.10018491535533834,10,5,9,4,0.29097598791122437,-29533.982426821771
