gpu,compute_capability,distribution,format,storage_bits,component,lanes,n,m,leading_dimension,blocks,threads,decode_repeats,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,decoded_values,unique_storage_bytes,requested_storage_bytes,useful_flops,modeled_flops,arithmetic_intensity_unique,arithmetic_intensity_requested,decoded_gvalues_per_s,unique_storage_gb_per_s,requested_storage_gb_per_s,useful_gflop_per_s,theoretical_hbm_gb_per_s,modeled_fp64_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,2,1,0,3499,8.0518398284912109,0.0023011831461821125,4096,4096,4096,4096,4096,1,1,1.7799539366502242,1.7799539366502242,1.7799539366502242,1.7799539366502242,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,2,1,1,3302,8.1696958541870117,0.0024741659158652369,4096,4096,4096,4096,4096,1,1,1.6555074070558415,1.6555074070558415,1.6555074070558415,1.6555074070558415,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,2,1,2,3373,9.2422399520874023,0.0027400652096316045,4096,4096,4096,4096,4096,1,1,1.4948549346935789,1.4948549346935789,1.4948549346935789,1.4948549346935789,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,2,2,0,3302,8.1717758178710938,0.0024747958261269213,4096,4096,4096,4096,4096,1,1,1.6550860304343886,1.6550860304343886,1.6550860304343886,1.6550860304343886,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,2,2,1,3373,9.2410879135131836,0.0027397236624705553,4096,4096,4096,4096,4096,1,1,1.4950412905170216,1.4950412905170216,1.4950412905170216,1.4950412905170216,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,2,2,2,3499,8.05401611328125,0.0023018051195430838,4096,4096,4096,4096,4096,1,1,1.7794729732867525,1.7794729732867525,1.7794729732867525,1.7794729732867525,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,2,3,0,3373,9.2286396026611328,0.0027360330870622985,4096,4096,4096,4096,4096,1,1,1.497057919134271,1.497057919134271,1.497057919134271,1.497057919134271,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,2,3,1,3499,8.0624322891235352,0.0023042104284434223,4096,4096,4096,4096,4096,1,1,1.7776154249796519,1.7776154249796519,1.7776154249796519,1.7776154249796519,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,2,3,2,3302,8.1706876754760742,0.0024744662857286719,4096,4096,4096,4096,4096,1,1,1.6553064487576254,1.6553064487576254,1.6553064487576254,1.6553064487576254,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,1,4096,1,4096,16,256,0,10,2,4,0,3499,8.0607681274414062,0.0023037348177883414,4096,4096,4096,4096,4096,1,1,1.7779824172351097,1.7779824172351097,1.7779824172351097,1.7779824172351097,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,2,4096,1,4096,8,256,0,10,2,4,1,3302,8.1704635620117188,0.0024743984136922225,4096,4096,4096,4096,4096,1,1,1.6553518533371807,1.6553518533371807,1.6553518533371807,1.6553518533371807,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_decode,4,4096,1,4096,4,256,0,10,2,4,2,3373,9.2308158874511719,0.0027366782945304393,4096,4096,4096,4096,4096,1,1,1.4967049682771698,1.4967049682771698,1.4967049682771698,1.4967049682771698,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,0,0,0,1824,8.3443202972412109,0.0045747370050664531,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7907040319317771,1.8484122673358285,1.8484122673358285,1.7907040319317771,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,0,0,1,2321,11.05900764465332,0.0047647598641332705,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7192891632724832,1.7478320497721238,1.7478320497721238,1.7192891632724832,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,0,0,2,2131,11.196895599365234,0.0052542916937424848,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5591064366974778,1.572809520613764,1.572809520613764,1.5591064366974778,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,0,1,0,2321,11.060480117797852,0.0047653942773795135,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7190602756388866,1.747599362246173,1.747599362246173,1.7190602756388866,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,0,1,1,2131,11.19865608215332,0.0052551178236289629,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5588613376403708,1.5725622673657256,1.5725622673657256,1.5588613376403708,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,0,1,2,1824,8.3449602127075195,0.0045750878359142105,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7905667156143341,1.848270525785499,1.848270525785499,1.7905667156143341,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,0,2,0,2131,11.192480087280273,0.0052522196561615546,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.559721515148303,1.573430005027536,1.573430005027536,1.559721515148303,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,0,2,1,1824,8.3429117202758789,0.0045739647589231793,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7910063657614608,1.8487243443455703,1.8487243443455703,1.7910063657614608,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,0,2,2,2321,11.055871963500977,0.0047634088597591452,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7197767903581171,1.7483277722292967,1.7483277722292967,1.7197767903581171,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,0,3,0,1824,8.343104362487793,0.0045740703741709394,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7909650114390334,1.8486816573154867,1.8486816573154867,1.7909650114390334,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,0,3,1,2321,11.055456161499023,0.004763229711977175,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7198414721425586,1.7483935278324254,1.7483935278324254,1.7198414721425586,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,0,3,2,2131,11.192959785461426,0.0052524447608922695,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5596546699538003,1.5733625723264411,1.5733625723264411,1.5596546699538003,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,0,4,0,2321,11.056703567504883,0.0047637671553230863,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7196474413838987,1.7481962758599987,1.7481962758599987,1.7196474413838987,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,0,4,1,2131,11.19382381439209,0.0052528502179221446,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5595342833210437,1.5732411276080451,1.5732411276080451,1.5595342833210437,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,0,4,2,1824,8.3438081741333008,0.0045744562358186955,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7908139410877693,1.8485257184861057,1.8485257184861057,1.7908139410877693,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,1,0,0,2321,11.058815956115723,0.0047646772753622245,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7193189646568918,1.7478623459060785,1.7478623459060785,1.7193189646568918,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,1,0,1,2131,11.194560050964355,0.0052531957066937378,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5594317168807499,1.5731376597048972,1.5731376597048972,1.5594317168807499,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,1,0,2,1824,8.3434238433837891,0.0045742455281709369,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7908964329852364,1.8486108688138621,1.8486108688138621,1.7908964329852364,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,1,1,0,2131,11.194016456604004,0.0052529406178338824,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.559507444684969,1.5732140530855205,1.5732140530855205,1.559507444684969,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,1,1,1,1824,8.344639778137207,0.0045749121590664514,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7906354734626524,1.8483414994629135,1.8483414994629135,1.7906354734626524,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,1,1,2,2321,11.055551528930664,0.0047632708009179943,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7198266364409114,1.7483784458349498,1.7483784458349498,1.7198266364409114,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,1,2,0,1824,8.3444480895996094,0.0045748070666664529,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7906766079141574,1.8483839595363907,1.8483839595363907,1.7906766079141574,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,1,2,1,2321,11.056384086608887,0.004763629507371343,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7196971316353469,1.7482467910472619,1.7482467910472619,1.7196971316353469,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,1,2,2,2131,11.1976318359375,0.005254637182514078,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5590039265242939,1.5727061094722612,1.5727061094722612,1.5590039265242939,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,1,3,0,2321,11.058015823364258,0.0047643325391487539,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.719443370647606,1.7479888172306228,1.7479888172306228,1.719443370647606,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,1,3,1,2131,11.193408012390137,0.005252655097320571,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5595922154071789,1.5732995688629059,1.5732995688629059,1.5595922154071789,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,1,3,2,1824,8.3451519012451172,0.004575192928314209,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7905255862113889,1.8482280709232792,1.8482280709232792,1.7905255862113889,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,1,4,0,2131,11.193696022033691,0.0052527902496638627,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5595520876783959,1.573259088449007,1.573259088449007,1.5595520876783959,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,1,4,1,1824,8.3433599472045898,0.0045742104973709374,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7909101482558389,1.84862502608049,1.84862502608049,1.7909101482558389,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,1,4,2,2321,11.057632446289062,0.0047641673616066619,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7195029851422643,1.7480494214190403,1.7480494214190403,1.7195029851422643,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,2,0,0,2131,11.193120002746582,0.0052525199449772794,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5596323452010112,1.5733400513600044,1.5733400513600044,1.5596323452010112,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,2,0,1,1824,8.3434238433837891,0.0045742455281709369,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7908964329852364,1.8486108688138621,1.8486108688138621,1.7908964329852364,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,2,0,2,2321,11.054112434387207,0.0047626507688010369,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7200505343922743,1.7486060608421461,1.7486060608421461,1.7200505343922743,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,2,1,0,1824,8.3437118530273438,0.0045744034281948159,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7908346145221359,1.848547058154197,1.848547058154197,1.7908346145221359,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,2,1,1,2321,11.055423736572266,0.0047632157417372969,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7198465163394248,1.7483986557708411,1.7483986557708411,1.7198465163394248,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,2,1,2,2131,11.198240280151367,0.0052549227030273893,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5589192197404813,1.5726206581952318,1.5726206581952318,1.5589192197404813,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,2,2,0,2321,11.057567596435547,0.0047641394211269047,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7195130695949012,1.7480596732893479,1.7480596732893479,1.7195130695949012,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,2,2,1,2131,11.196512222290039,0.0052541117889676392,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5591598216850302,1.5728633748053089,1.5728633748053089,1.5591598216850302,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,2,2,2,1824,8.3422718048095703,0.0045736139280754227,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7911437495222065,1.8488661555126684,1.8488661555126684,1.7911437495222065,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,2,3,0,2131,11.196319580078125,0.0052540213890559006,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5591866483573695,1.5728904372589478,1.5728904372589478,1.5591866483573695,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,2,3,1,1824,8.343775749206543,0.0045744384589948154,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7908209004084197,1.848532902081738,1.848532902081738,1.7908209004084197,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,2,3,2,2321,11.059743881225586,0.0047650770707563924,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7191747118372693,1.7477156982642552,1.7477156982642552,1.7191747118372693,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1,4096,1,4096,16,256,0,10,2,4,0,1824,8.3445444107055664,0.0045748598742903325,8192,8456,8456,8192,8207,0.96877956480605487,0.96877956480605487,1.7906559381276721,1.84836262363374,1.84836262363374,1.7906559381276721,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,2,4096,1,4096,8,256,0,10,2,4,1,2321,11.057087898254395,0.0047639327437545859,8192,8328,8328,8192,8199,0.98366954851104704,0.98366954851104704,1.7195876685579863,1.7481355107117811,1.7481355107117811,1.7195876685579863,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4,4096,1,4096,4,256,0,10,2,4,2,2131,11.193120002746582,0.0052525199449772794,8192,8264,8264,8192,8195,0.99128751210067767,0.99128751210067767,1.5596323452010112,1.5733400513600044,1.5733400513600044,1.5596323452010112,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,65536,1,65536,256,256,0,10,0,0,0,3525,8.7181119918823242,0.0024732232601084609,0,65536,65536,0,0,0,0,0,26.498214316942004,26.498214316942004,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,65536,1,65536,128,256,0,10,0,0,1,3663,8.7184324264526367,0.0023801344325560022,0,65536,65536,0,0,0,0,0,27.534579183252919,27.534579183252919,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,65536,1,65536,64,256,0,10,0,0,2,3422,7.8309121131896973,0.0022884021371097889,0,65536,65536,0,0,0,0,0,28.638323193829383,28.638323193829383,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,65536,1,65536,128,256,0,10,0,1,0,3663,8.7184324264526367,0.0023801344325560022,0,65536,65536,0,0,0,0,0,27.534579183252919,27.534579183252919,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,65536,1,65536,64,256,0,10,0,1,1,3422,7.8303041458129883,0.0022882244727682609,0,65536,65536,0,0,0,0,0,28.640546755762774,28.640546755762774,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,65536,1,65536,256,256,0,10,0,1,2,3525,8.7172155380249023,0.002472968946957419,0,65536,65536,0,0,0,0,0,26.500939318559276,26.500939318559276,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,65536,1,65536,64,256,0,10,0,2,0,3422,7.8285121917724609,0.0022877008158306432,0,65536,65536,0,0,0,0,0,28.647102604719091,28.647102604719091,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,65536,1,65536,256,256,0,10,0,2,1,3525,8.7187843322753906,0.002473413994971742,0,65536,65536,0,0,0,0,0,26.49617093346669,26.49617093346669,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,65536,1,65536,128,256,0,10,0,2,2,3663,8.7177276611328125,0.0023799420314312893,0,65536,65536,0,0,0,0,0,27.536805155118365,27.536805155118365,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,65536,1,65536,256,256,0,10,0,3,0,3525,8.7171201705932617,0.0024729418923668828,0,65536,65536,0,0,0,0,0,26.501229245332041,26.501229245332041,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,65536,1,65536,128,256,0,10,0,3,1,3663,8.7173442840576172,0.002379837369385099,0,65536,65536,0,0,0,0,0,27.538016186767063,27.538016186767063,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,65536,1,65536,64,256,0,10,0,3,2,3422,7.8310399055480957,0.0022884394814576552,0,65536,65536,0,0,0,0,0,28.637855853743563,28.637855853743563,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,65536,1,65536,128,256,0,10,0,4,0,3663,8.7191362380981445,0.0023803265733273668,0,65536,65536,0,0,0,0,0,27.532356582647292,27.532356582647292,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,65536,1,65536,64,256,0,10,0,4,1,3422,7.829984188079834,0.0022881309725540137,0,65536,65536,0,0,0,0,0,28.641717098409213,28.641717098409213,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,65536,1,65536,256,256,0,10,0,4,2,3525,8.7161598205566406,0.0024726694526401817,0,65536,65536,0,0,0,0,0,26.504149161556644,26.504149161556644,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,2,65536,1,65536,128,256,0,10,1,0,0,3663,8.7175359725952148,0.0023798897004081942,0,65536,65536,0,0,0,0,0,27.537410657628122,27.537410657628122,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,65536,1,65536,64,256,0,10,1,0,1,3422,7.830592155456543,0.0022883086368955417,0,65536,65536,0,0,0,0,0,28.639493354755725,28.639493354755725,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,1,65536,1,65536,256,256,0,10,1,0,2,3525,8.7166080474853516,0.0024727966092157024,0,65536,65536,0,0,0,0,0,26.502786260608008,26.502786260608008,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,stream_load,4,65536,1,65536,64,256,0,10,1,1,0,3422,7.8289918899536133,0.0022878409964797231,0,65536,65536,0,0,0,0,0,28.645347338752803,28.645347338752803,0,4814.3040000000001,30159.360000000001
