gpu,compute_capability,distribution,format,storage_bits,component,n,m,leading_dimension,threads,decode_repeats,lanes,scalar_time_ms,packed_time_ms,speedup_vs_x1,time_change_percent_vs_x1,packed_cv_percent
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,gemv,256,1024,256,256,0,1,0.00417244788828304,0.00417244788828304,1.0,0.0,0.07785424385166985
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,gemv,256,1024,256,256,0,2,0.00417244788828304,0.004389976200304534,0.950448863024268,5.2134458678885,0.4576666194803937
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,gemv,256,1024,256,256,0,4,0.00417244788828304,0.005615837104945129,0.7429787955581749,34.59334317189142,0.19298295663337167
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,gemv,4096,1024,4096,256,0,1,0.02475003125195835,0.02475003125195835,1.0,0.0,0.1277065242325574
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,gemv,4096,1024,4096,256,0,2,0.02475003125195835,0.023163328234781354,1.0685006490040774,-6.410913186428591,0.23754448365638117
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,gemv,4096,1024,4096,256,0,4,0.02475003125195835,0.0219810302734375,1.125972301756346,-11.187868614516393,0.12887901321874
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,gemv,65536,1024,65536,256,0,1,0.38776368361253005,0.38776368361253005,1.0,0.0,0.14115453112706963
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,gemv,65536,1024,65536,256,0,2,0.38776368361253005,0.33701761033799915,1.1505739513838373,-13.086855582184565,0.16874341153303213
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,gemv,65536,1024,65536,256,0,4,0.38776368361253005,0.3128793239593506,1.2393394319111624,-19.311854827541588,0.1386122894040698
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,register_decode,134217728,1,134217728,256,256,1,0.07127090061412138,0.07127090061412138,1.0,0.0,0.15005192392940142
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,register_decode,134217728,1,134217728,256,256,2,0.07127090061412138,0.14949333306514856,0.47674969279775053,109.75367474945092,0.13982571965269172
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,register_decode,134217728,1,134217728,256,256,4,0.07127090061412138,0.30602383127017896,0.23289330219252927,329.3811760946717,0.06555470928697842
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,1048576,1,1048576,256,0,1,0.006242526204962479,0.006242526204962479,1.0,0.0,0.057306340934776434
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,1048576,1,1048576,256,0,2,0.006242526204962479,0.006271326278134802,0.9954076583014448,0.46135285983146535,0.18588288685096507
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,1048576,1,1048576,256,0,4,0.006242526204962479,0.005475027391458321,1.140181730360207,-12.294683086697134,0.07207678895555236
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,134217728,1,134217728,256,0,1,0.3824180456308218,0.3824180456308218,1.0,0.0,0.219866925494156
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,134217728,1,134217728,256,0,2,0.3824180456308218,0.32647860568502673,1.1713418244617326,-14.627824336458694,0.1894152226922918
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,134217728,1,134217728,256,0,4,0.3824180456308218,0.2995052719116211,1.2768324350019018,-21.681187555475077,0.13948204455386315
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,16777216,1,16777216,256,0,1,0.04607763321070042,0.04607763321070042,1.0,0.0,0.20779518677981293
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,16777216,1,16777216,256,0,2,0.04607763321070042,0.0425422008220966,1.0831041253222495,-7.672773409253153,0.21569461300725778
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,16777216,1,16777216,256,0,4,0.04607763321070042,0.03989241182970137,1.1550475666250373,-13.423478920272924,0.14241363691369166
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,4096,1,4096,256,0,1,0.002288937031685769,0.002288937031685769,1.0,0.0,0.016027127111119317
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,4096,1,4096,256,0,2,0.002288937031685769,0.002481947788401529,0.9222341591480189,8.432331429126737,0.03307567830332919
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,4096,1,4096,256,0,4,0.002288937031685769,0.0027323329629375956,0.8377225845948434,19.371259458599965,0.015902956082951322
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,65536,1,65536,256,0,1,0.0025672064762379374,0.0025672064762379374,1.0,0.0,0.0316629362701261
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,65536,1,65536,256,0,2,0.0025672064762379374,0.0026799278888922176,0.9579386396471753,4.3908198930483255,0.2100600913453898
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_decode,65536,1,65536,256,0,4,0.0025672064762379374,0.00285151446307147,0.9002957935106196,11.074605391700555,0.053011284423656366
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,1048576,1,1048576,256,0,1,0.0047694619226178086,0.0047694619226178086,1.0,0.0,0.1084103775080783
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,1048576,1,1048576,256,0,2,0.0047694619226178086,0.004539334950393132,1.0506961867188818,-4.82500910916942,0.01419476060785814
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,1048576,1,1048576,256,0,4,0.0047694619226178086,0.003426609487474253,1.3918895456433729,-28.15521870036245,0.23804115175220664
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,134217728,1,134217728,256,0,1,0.20617205476107664,0.20617205476107664,1.0,0.0,0.040846343557061904
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,134217728,1,134217728,256,0,2,0.20617205476107664,0.109183528844048,1.8883073018784906,-47.04251797336172,0.0662983078780499
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,134217728,1,134217728,256,0,4,0.20617205476107664,0.06726487477620442,3.0650775080906256,-67.37439763397876,0.08412174924710894
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,16777216,1,16777216,256,0,1,0.01601191371320242,0.01601191371320242,1.0,0.0,0.14573905959099742
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,16777216,1,16777216,256,0,2,0.01601191371320242,0.010745247370805016,1.4901391434418725,-32.892172895328805,0.1299380833113924
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,16777216,1,16777216,256,0,4,0.01601191371320242,0.009543587741161695,1.6777667002675207,-40.39695746491157,0.17408843739401605
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,4096,1,4096,256,0,1,0.002192650861893721,0.002192650861893721,1.0,0.0,0.009002587791301114
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,4096,1,4096,256,0,2,0.002192650861893721,0.0021924639226168804,1.000085264471133,-0.00852572017229214,0.013445826187477092
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,4096,1,4096,256,0,4,0.002192650861893721,0.0021838851398705175,1.0040138200783413,-0.39977737338595665,0.07437981068010356
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,65536,1,65536,256,0,1,0.0024712534153715094,0.0024712534153715094,1.0,0.0,0.03475150253524464
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,65536,1,65536,256,0,2,0.0024712534153715094,0.0023868823220543826,1.0353478227801816,-3.414101232691391,0.1750091841005283
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,65536,1,65536,256,0,4,0.0024712534153715094,0.0022876985796221024,1.0802355858347947,-7.427600690713165,0.012954625106263648
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,1048576,1,1048576,256,0,1,0.008873010741713691,0.008873010741713691,1.0,0.0,0.11060735004359003
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,1048576,1,1048576,256,0,2,0.008873010741713691,0.008418436641641705,1.0539974486264398,-5.123109993938679,0.06578256622453328
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,1048576,1,1048576,256,0,4,0.008873010741713691,0.006604335294755477,1.3435130631177639,-25.568271165194744,0.23105501175367935
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,134217728,1,134217728,256,0,1,0.2650778921026933,0.2650778921026933,1.0,0.0,0.05935800506676277
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,134217728,1,134217728,256,0,2,0.2650778921026933,0.16669190724690755,1.5902265231752033,-37.1158771768376,0.0431095197992139
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,134217728,1,134217728,256,0,4,0.2650778921026933,0.13521512638438832,1.9604159622580413,-48.99041737814751,0.037765752760163265
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,16777216,1,16777216,256,0,1,0.041398659267941035,0.041398659267941035,1.0,0.0,0.07301544267821586
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,16777216,1,16777216,256,0,2,0.041398659267941035,0.02907141946241915,1.4240329517262618,-29.77690587933618,0.08026445422551091
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,16777216,1,16777216,256,0,4,0.041398659267941035,0.025042139197701225,1.6531598575149393,-39.50978210278959,0.04874428009146087
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,4096,1,4096,256,0,1,0.0044354358252874015,0.0044354358252874015,1.0,0.0,0.01511316291958398
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,4096,1,4096,256,0,2,0.0044354358252874015,0.004384825407335936,1.0115421740320134,-1.1410472374084213,0.011596587700190316
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,4096,1,4096,256,0,4,0.0044354358252874015,0.004386044251538026,1.011261075109321,-1.1135675431889536,0.0058731338571905226
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,65536,1,65536,256,0,1,0.004585687221667888,0.004585687221667888,1.0,0.0,0.03953842472495884
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,65536,1,65536,256,0,2,0.004585687221667888,0.004578513470855919,1.0015668296833968,-0.15643785686193512,0.007052143946030963
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,65536,1,65536,256,0,4,0.004585687221667888,0.004578381232119727,1.0015957582336974,-0.15932158463923818,0.007983179439464095
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,1024,1024,1024,256,0,1,0.0043622858384076285,0.0043622858384076285,1.0,0.0,0.006526992890454022
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,1024,1024,1024,256,0,2,0.0043622858384076285,0.0037471415970742857,1.1641635965434662,-14.101419854639552,0.12131517473596086
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,1024,1024,1024,256,0,4,0.0043622858384076285,0.00379799070942577,1.1485772799763314,-12.935766932408166,0.01110737620880307
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,16384,1024,16384,256,0,1,0.02232998648500131,0.02232998648500131,1.0,0.0,0.35563692784476836
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,16384,1024,16384,256,0,2,0.02232998648500131,0.017679584800422966,1.2630379467094208,-20.82581504338099,0.15600569643963944
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,16384,1024,16384,256,0,4,0.02232998648500131,0.014789704250113313,1.5098331993237948,-33.76751813062082,0.11193129397636892
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,256,1024,256,256,0,1,0.0033656946115025836,0.0033656946115025836,1.0,0.0,0.12852132625181023
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,256,1024,256,256,0,2,0.0033656946115025836,0.003247599608377555,1.036363781674437,-3.5087854590677314,0.11935696242349635
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,256,1024,256,256,0,4,0.0033656946115025836,0.003364345495175228,1.00040100409702,-0.040084335719137165,0.1488164832904201
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,4096,1024,4096,256,0,1,0.00805894507529794,0.00805894507529794,1.0,0.0,0.26195178269467634
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,4096,1024,4096,256,0,2,0.00805894507529794,0.006641874733767764,1.2133539698250688,-17.58381932486103,0.05839534883761834
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,4096,1024,4096,256,0,4,0.00805894507529794,0.005909735385370077,1.363672745018054,-26.668623124328782,0.17352420999615334
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,65536,1024,65536,256,0,1,0.11726233673095703,0.11726233673095703,1.0,0.0,0.05381596290972018
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,65536,1024,65536,256,0,2,0.11726233673095703,0.06938954041554378,1.689913725162667,-40.825381490777445,0.07849633681398017
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,65536,1024,65536,256,0,4,0.11726233673095703,0.05889007988877184,1.9912069562893329,-49.779203169140864,0.2753500725727168
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,register_decode,134217728,1,134217728,256,256,1,0.008196619265249085,0.008196619265249085,1.0,0.0,0.19312239530414257
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,register_decode,134217728,1,134217728,256,256,2,0.008196619265249085,0.010147790194134093,0.8077245497238524,23.80458169086024,0.005977383587029194
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,register_decode,134217728,1,134217728,256,256,4,0.008196619265249085,0.01434581682679471,0.5713595373628131,75.02114423706563,0.12002857919563291
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,1048576,1,1048576,256,0,1,0.004692405115577077,0.004692405115577077,1.0,0.0,0.06427619139214634
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,1048576,1,1048576,256,0,2,0.004692405115577077,0.004336428180944286,1.0820898951346807,-7.5862361809102214,0.08825780668123326
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,1048576,1,1048576,256,0,4,0.004692405115577077,0.003370559866377297,1.3921737935545138,-28.169887651254466,0.39865392067746
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,134217728,1,134217728,256,0,1,0.21599026002745697,0.21599026002745697,1.0,0.0,0.040015842751924525
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,134217728,1,134217728,256,0,2,0.21599026002745697,0.12042400144761609,1.7935814906583367,-44.245633376103335,0.05250160874787358
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,134217728,1,134217728,256,0,4,0.21599026002745697,0.07883234226957281,2.7398686098766785,-63.501899456229395,0.044510123457673155
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,16777216,1,16777216,256,0,1,0.02026854327510929,0.02026854327510929,1.0,0.0,0.16680595492163203
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,16777216,1,16777216,256,0,2,0.02026854327510929,0.01289530394692803,1.571777087110672,-36.37774667919002,0.17300477750271556
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,16777216,1,16777216,256,0,4,0.02026854327510929,0.010690710055323299,1.8959024396154898,-47.25466990786661,0.24966494007211384
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,4096,1,4096,256,0,1,0.0022822390142671787,0.0022822390142671787,1.0,0.0,0.025098283828265927
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,4096,1,4096,256,0,2,0.0022822390142671787,0.0022842126748953443,0.9991359558372751,0.08647913806694163,0.0242334476119806
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,4096,1,4096,256,0,4,0.0022822390142671787,0.0022846638564522383,0.9989386437841998,0.10624838896806654,0.018233808922419263
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,65536,1,65536,256,0,1,0.0024739675318941157,0.0024739675318941157,1.0,0.0,0.00893279705681102
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,65536,1,65536,256,0,2,0.0024739675318941157,0.0024739381387579745,1.0000118811120136,-0.0011880970854361017,0.006407386237267489
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,65536,1,65536,256,0,4,0.0024739675318941157,0.0023801776409548866,1.0394045760809694,-3.7910720221708716,0.01434220667072127
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,1048576,1,1048576,256,0,1,0.004780746830255119,0.004780746830255119,1.0,0.0,0.12717570111959375
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,1048576,1,1048576,256,0,2,0.004780746830255119,0.004543830332640254,1.0521402605887358,-4.955637811973856,0.055902654176926386
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,1048576,1,1048576,256,0,4,0.004780746830255119,0.003427018753368642,1.3950162442373004,-28.316246916054254,0.1306575008719019
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,134217728,1,134217728,256,0,1,0.21162997500997194,0.21162997500997194,1.0,0.0,0.040766415087288545
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,134217728,1,134217728,256,0,2,0.21162997500997194,0.11741581113319698,1.802397589962548,-44.51834569858812,0.060677379624651064
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,134217728,1,134217728,256,0,4,0.21162997500997194,0.07659661892763119,2.762915360662601,-63.80634693926417,0.03364532801883196
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,16777216,1,16777216,256,0,1,0.019705249088628588,0.019705249088628588,1.0,0.0,0.31025252487225646
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,16777216,1,16777216,256,0,2,0.019705249088628588,0.012875213512261863,1.5304794029133622,-34.66099588818783,0.1701883245423147
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,16777216,1,16777216,256,0,4,0.019705249088628588,0.010215181476251178,1.9290160565860184,-48.16009972618866,0.229101135534402
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,4096,1,4096,256,0,1,0.002212966377440633,0.002212966377440633,1.0,0.0,0.17559183878115134
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,4096,1,4096,256,0,2,0.002212966377440633,0.0021942671447935805,1.0085218578291255,-0.8449849413744159,0.021418774233162942
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,4096,1,4096,256,0,4,0.002212966377440633,0.002192494434171132,1.009337284031574,-0.9250905697526846,0.008269659067047191
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,65536,1,65536,256,0,1,0.0023928283799624613,0.0023928283799624613,1.0,0.0,0.16463021513261628
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,65536,1,65536,256,0,2,0.0023928283799624613,0.0023796785939490237,1.0055258664119073,-0.5495499018464467,0.01634500749523725
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_load,65536,1,65536,256,0,4,0.0023928283799624613,0.0022879548974939295,1.045837215839964,-4.382825084604569,0.016931109092584315
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,1048576,1,1048576,256,0,1,0.008998290765659082,0.008998290765659082,1.0,0.0,0.060230815300714835
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,1048576,1,1048576,256,0,2,0.008998290765659082,0.00861681220594467,1.044271425510612,-4.239455799431147,0.07684755482143205
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,1048576,1,1048576,256,0,4,0.008998290765659082,0.00689620494287422,1.3048177715421474,-23.360945734352413,0.22426652036915595
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,134217728,1,134217728,256,0,1,0.3083604890473035,0.3083604890473035,1.0,0.0,0.05073111708996156
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,134217728,1,134217728,256,0,2,0.3083604890473035,0.25506603111655024,1.2089437691779539,-17.28316688542342,0.04299872551483166
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,134217728,1,134217728,256,0,4,0.3083604890473035,0.25440922430006124,1.2120648922839756,-17.496166552961324,0.08797300053974882
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,16777216,1,16777216,256,0,1,0.048450771967569986,0.048450771967569986,1.0,0.0,0.024774562014651592
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,16777216,1,16777216,256,0,2,0.048450771967569986,0.0406094734584736,1.1930903762422513,-16.184052783193792,0.041517955676281096
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,16777216,1,16777216,256,0,4,0.048450771967569986,0.040131999098736305,1.2072852849509714,-17.16953627571045,0.0762932769835259
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,4096,1,4096,256,0,1,0.0043397671767756866,0.0043397671767756866,1.0,0.0,0.07237472312013328
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,4096,1,4096,256,0,2,0.0043397671767756866,0.004339371690998514,1.0000911389494458,-0.009113064389465464,0.0073839406265969205
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,4096,1,4096,256,0,4,0.0043397671767756866,0.0043399465522638535,0.9999586687333573,0.004133297498687405,0.013596164778220319
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,65536,1,65536,256,0,1,0.004571246372216424,0.004571246372216424,1.0,0.0,0.024238408448120995
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,65536,1,65536,256,0,2,0.004571246372216424,0.004551443826386018,1.0043508272508175,-0.4331979556114751,0.03274576923181177
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,dot,65536,1,65536,256,0,4,0.004571246372216424,0.004499186809096948,1.016016130509135,-1.576365770995114,0.03267624020655823
NVIDIA H200 NVL,sm_90,uniform_0_1,fp32_e8m23,32,gemv,1024,1024,1024,256,0,1,0.00429109803003667,0.00429109803003667,1.0,0.0,0.14059391836030533
