distribution,benchmark_format,component,n,m,strategy,decode_kind,table_location,unpack,lanes,median_time_ms,speedup_vs_fp64,cv_percent
uniform_0_1,e1m6,gemv,256,1024,e1_integer_x1,e1_integer,none,shift_mask,1,0.0034908214979739094,1.0015087861144294,0.5004299825330415
uniform_0_1,e1m6,gemv,1024,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.004039811564015818,1.0892801332941544,0.2972661801757314
uniform_0_1,e1m6,gemv,4096,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.00615349024317143,1.2801407128105629,0.21653571312708123
uniform_0_1,e1m6,gemv,16384,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.01339735456061145,3.2576391595806418,0.019608245513401783
uniform_0_1,e1m6,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.05032551864097858,2.987602656708368,0.207834527340081
normal_0_1,e2m13,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004759652705132207,0.9825281013065607,0.426199513136329
normal_0_1,e2m13,dot,65536,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.005185569443449717,0.9539955117743715,0.010828304021223995
normal_0_1,e2m13,dot,1048576,1,fp32_bits_x8,fp32_bits,none,shift_mask,8,0.009000559547605837,1.0626757749712499,0.309580009435162
normal_0_1,e2m13,dot,16777216,1,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.05404319343986092,1.3515072294639434,0.09105968770725775
normal_0_1,e2m13,dot,134217728,1,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.34410691261291504,1.4630584265059412,0.16178871850534285
uniform_0_1,e2m13,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004817483234148,0.9588881185178247,0.060548158727116975
uniform_0_1,e2m13,dot,65536,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.005186171446410629,0.9548483229793046,0.010312195750212529
uniform_0_1,e2m13,dot,1048576,1,fp32_bits_x8,fp32_bits,none,shift_mask,8,0.0082019775732615,1.1653074769215293,0.06953096875359666
uniform_0_1,e2m13,dot,16777216,1,fp32_bits_x4,fp32_bits,none,shift_mask,4,0.04745888173388515,1.5484172429667988,0.1439203103081813
uniform_0_1,e2m13,dot,134217728,1,subnormal_shared_x8,subnormal_high_lut,shared,shift_mask,8,0.29783039093017577,1.691679651068094,0.07060969810679286
normal_0_1,e2m13,gemv,256,1024,fp32_bits_x1,fp32_bits,none,shift_mask,1,0.004079782016390117,0.8572866254146148,0.03863222622643344
normal_0_1,e2m13,gemv,1024,1024,fp32_bits_x4,fp32_bits,none,shift_mask,4,0.006241558961235226,0.7053028363574363,0.07280321996715293
normal_0_1,e2m13,gemv,4096,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.013779738239038771,0.5721264341698025,0.07506117059254727
normal_0_1,e2m13,gemv,16384,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.04157325599200565,1.0498511106045096,0.1336000267457813
normal_0_1,e2m13,gemv,65536,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.15580000480016074,0.9644604852947565,0.16185815281295995
uniform_0_1,e2m13,gemv,256,1024,fp32_bits_x1,fp32_bits,none,shift_mask,1,0.0038449447446459607,0.9092138137154574,0.025146656546787795
uniform_0_1,e2m13,gemv,1024,1024,fp32_bits_x4,fp32_bits,none,shift_mask,4,0.00550603912962086,0.7991552763365681,0.19320770017260744
uniform_0_1,e2m13,gemv,4096,1024,fp32_bits_x4,fp32_bits,none,shift_mask,4,0.01261734868965897,0.6245463115290154,0.19032374937367683
uniform_0_1,e2m13,gemv,16384,1024,fp32_bits_x4,fp32_bits,none,shift_mask,4,0.04013887683996994,1.0876739604583272,0.24245750186073065
uniform_0_1,e2m13,gemv,65536,1024,subnormal_shared_x8,subnormal_high_lut,shared,shift_mask,8,0.14380711096304435,1.0449934858833265,0.11094519394405954
normal_0_1,e2m29,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004821190467247596,0.9614952264229008,0.029549677030956324
normal_0_1,e2m29,dot,65536,1,word_masked_x2,direct_words_masked,none,shift_mask,2,0.00518211295816709,0.9486672838340255,0.029356442405166473
normal_0_1,e2m29,dot,1048576,1,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.010382940863124083,0.920373186171021,0.0278242212747572
normal_0_1,e2m29,dot,16777216,1,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.07407281836684869,0.9919180468905647,0.12284190352020492
normal_0_1,e2m29,dot,134217728,1,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.49968318939208983,1.0084384344379176,0.10081564532370106
uniform_0_1,e2m29,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004803383630498583,0.9758307012579833,0.18862429758045024
uniform_0_1,e2m29,dot,65536,1,word_masked_x2,direct_words_masked,none,shift_mask,2,0.005154508034637356,0.9600628550881655,0.12973300074685606
uniform_0_1,e2m29,dot,1048576,1,generic_x8,generic,none,shift_mask,8,0.009434405901959835,1.0133678188178936,0.08183034893031646
uniform_0_1,e2m29,dot,16777216,1,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.06285423747563766,1.1618119181901017,0.097084985133944
uniform_0_1,e2m29,dot,134217728,1,prefix_shared_x8,prefix_high_lut,shared,shift_mask,8,0.4151351186964247,1.2125414448478975,0.07834503578128957
normal_0_1,e2m29,gemv,256,1024,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0.00432394762353167,0.8089411208626202,0.02786898304855061
normal_0_1,e2m29,gemv,1024,1024,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.007209762459370627,0.6107267575590467,0.028778276445142602
normal_0_1,e2m29,gemv,4096,1024,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.01888490887034056,0.41543927799989205,0.04543071506105365
normal_0_1,e2m29,gemv,16384,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.06828518708546956,0.6388472865679646,0.16268416026190022
normal_0_1,e2m29,gemv,65536,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.2554131524037507,0.5888586368309716,0.13209793272294434
uniform_0_1,e2m29,gemv,256,1024,generic_x1,generic,none,shift_mask,1,0.00408659501370183,0.8555191973366598,0.017098618577899717
uniform_0_1,e2m29,gemv,1024,1024,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0.006495821009801087,0.6778173859451063,0.02214390057201844
uniform_0_1,e2m29,gemv,4096,1024,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.01628340043986154,0.484044381906328,0.06782218302836084
uniform_0_1,e2m29,gemv,16384,1024,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.057440633359162704,0.7599883440826792,0.10644437578486729
uniform_0_1,e2m29,gemv,65536,1024,prefix_shared_x8,prefix_high_lut,shared,shift_mask,8,0.21631582232489102,0.6947088734633252,0.15348403330907134
normal_0_1,e3m12,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004803302249483109,0.9739042870942803,0.14477158608125143
normal_0_1,e3m12,dot,65536,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.005185169624212107,0.9542246375395976,0.01272495249176974
normal_0_1,e3m12,dot,1048576,1,fp32_bits_x8,fp32_bits,none,shift_mask,8,0.00891864047617394,1.0724815910282168,0.1002202901570482
normal_0_1,e3m12,dot,16777216,1,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,0.05007698238899411,1.4588171888224561,0.041518058516304086
normal_0_1,e3m12,dot,134217728,1,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,0.3213732699130444,1.567001894946975,0.1115245874026511
uniform_0_1,e3m12,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004816411550635242,0.9527389245099189,0.17350059729012252
uniform_0_1,e3m12,dot,65536,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.005185394124551253,0.9521345277414235,0.008758824639728347
uniform_0_1,e3m12,dot,1048576,1,fp32_bits_x8,fp32_bits,none,shift_mask,8,0.00892632901037589,1.0707248030022982,0.13050365672087438
uniform_0_1,e3m12,dot,16777216,1,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,0.05008880564030385,1.4584256640652757,0.06661644816526863
uniform_0_1,e3m12,dot,134217728,1,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,0.32127250509059174,1.5672543164733357,0.12187512500843119
normal_0_1,e3m12,gemv,256,1024,fp32_bits_x1,fp32_bits,none,shift_mask,1,0.004080512205387446,0.857003350827639,0.2157579544059193
normal_0_1,e3m12,gemv,1024,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.005864709646086931,0.7509943542519025,0.6786182592173373
normal_0_1,e3m12,gemv,4096,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.012317121028900146,0.6365684824110749,0.06682313204663466
normal_0_1,e3m12,gemv,16384,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.03835320472717285,1.1385437094948756,0.1478481645767964
normal_0_1,e3m12,gemv,65536,1024,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,0.15002731361774482,1.0019390415770608,0.07080583321006509
uniform_0_1,e3m12,gemv,256,1024,fp32_bits_x1,fp32_bits,none,shift_mask,1,0.004077573838481061,0.8578093723393669,0.24272345259694214
uniform_0_1,e3m12,gemv,1024,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.005928377789940689,0.7427901747727238,0.09435329428819714
uniform_0_1,e3m12,gemv,4096,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.012369374744594097,0.6369260197441128,0.1830663168149419
uniform_0_1,e3m12,gemv,16384,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.03848530280353665,1.133412551390434,0.09184882513004192
uniform_0_1,e3m12,gemv,65536,1024,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,0.15008359052697007,1.0024024861604586,0.10796738251246539
normal_0_1,e3m28,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004823591389181294,0.9601688126848915,0.02476592292365288
